LOG_TIMESTAMP,SPS.T2:INTENSITY,XTIM.SX.WE-CT:Acquisition:acqC,UTC_DATE,CEST_DATE
1728178359.3899999,3192528600000.0,4455.0,2024-10-06 01:32:39.389999872+00:00,2024-10-06 03:32:39.389999872+02:00
1728178373.79,3148282200000.0,4455.0,2024-10-06 01:32:53.789999872+00:00,2024-10-06 03:32:53.789999872+02:00
1728178388.1899998,3200824800000.0,4455.0,2024-10-06 01:33:08.189999872+00:00,2024-10-06 03:33:08.189999872+02:00
1728178402.59,3143840800000.0,4455.0,2024-10-06 01:33:22.589999872+00:00,2024-10-06 03:33:22.589999872+02:00
1728178416.99,3201914200000.0,4455.0,2024-10-06 01:33:36.990000128+00:00,2024-10-06 03:33:36.990000128+02:00
1728178431.3899999,3175936200000.0,4455.0,2024-10-06 01:33:51.389999872+00:00,2024-10-06 03:33:51.389999872+02:00
1728178445.79,3186997800000.0,4455.0,2024-10-06 01:34:05.789999872+00:00,2024-10-06 03:34:05.789999872+02:00
1728178460.1899998,3174763000000.0,4455.0,2024-10-06 01:34:20.189999872+00:00,2024-10-06 03:34:20.189999872+02:00
1728178474.59,3189930800000.0,4455.0,2024-10-06 01:34:34.589999872+00:00,2024-10-06 03:34:34.589999872+02:00
1728178488.99,3110488400000.0,4455.0,2024-10-06 01:34:48.990000128+00:00,2024-10-06 03:34:48.990000128+02:00
1728178503.3899999,3215154600000.0,4455.0,2024-10-06 01:35:03.389999872+00:00,2024-10-06 03:35:03.389999872+02:00
1728178517.79,3203841600000.0,4455.0,2024-10-06 01:35:17.789999872+00:00,2024-10-06 03:35:17.789999872+02:00
1728178532.1899998,3240127000000.0,4455.0,2024-10-06 01:35:32.189999872+00:00,2024-10-06 03:35:32.189999872+02:00
1728178546.59,3160936000000.0,4455.0,2024-10-06 01:35:46.589999872+00:00,2024-10-06 03:35:46.589999872+02:00
1728178560.99,3209959000000.0,4455.0,2024-10-06 01:36:00.990000128+00:00,2024-10-06 03:36:00.990000128+02:00
1728178575.3899999,3192444800000.0,4455.0,2024-10-06 01:36:15.389999872+00:00,2024-10-06 03:36:15.389999872+02:00
1728178589.79,3170656800000.0,4455.0,2024-10-06 01:36:29.789999872+00:00,2024-10-06 03:36:29.789999872+02:00
1728178604.1899998,3168645600000.0,4455.0,2024-10-06 01:36:44.189999872+00:00,2024-10-06 03:36:44.189999872+02:00
1728178618.59,3149036400000.0,4455.0,2024-10-06 01:36:58.589999872+00:00,2024-10-06 03:36:58.589999872+02:00
1728178632.99,3247250000000.0,4455.0,2024-10-06 01:37:12.990000128+00:00,2024-10-06 03:37:12.990000128+02:00
1728178647.3899999,3182388800000.0,4455.0,2024-10-06 01:37:27.389999872+00:00,2024-10-06 03:37:27.389999872+02:00
1728178661.79,3138729000000.0,4455.0,2024-10-06 01:37:41.789999872+00:00,2024-10-06 03:37:41.789999872+02:00
1728178676.1899998,3153142600000.0,4455.0,2024-10-06 01:37:56.189999872+00:00,2024-10-06 03:37:56.189999872+02:00
1728178690.59,3401609600000.0,4455.0,2024-10-06 01:38:10.589999872+00:00,2024-10-06 03:38:10.589999872+02:00
1728178704.99,3178366400000.0,4455.0,2024-10-06 01:38:24.990000128+00:00,2024-10-06 03:38:24.990000128+02:00
1728178719.3899999,3195545400000.0,4455.0,2024-10-06 01:38:39.389999872+00:00,2024-10-06 03:38:39.389999872+02:00
1728178733.79,3143421800000.0,4455.0,2024-10-06 01:38:53.789999872+00:00,2024-10-06 03:38:53.789999872+02:00
1728178748.1899998,3155070000000.0,4455.0,2024-10-06 01:39:08.189999872+00:00,2024-10-06 03:39:08.189999872+02:00
1728178762.59,3103533000000.0,4455.0,2024-10-06 01:39:22.589999872+00:00,2024-10-06 03:39:22.589999872+02:00
1728178776.99,3111326400000.0,4455.0,2024-10-06 01:39:36.990000128+00:00,2024-10-06 03:39:36.990000128+02:00
1728178791.3899999,3141913400000.0,4455.0,2024-10-06 01:39:51.389999872+00:00,2024-10-06 03:39:51.389999872+02:00
1728178805.79,3192444800000.0,4455.0,2024-10-06 01:40:05.789999872+00:00,2024-10-06 03:40:05.789999872+02:00
1728178820.1899998,3130097600000.0,4455.0,2024-10-06 01:40:20.189999872+00:00,2024-10-06 03:40:20.189999872+02:00
1728178834.59,3134706600000.0,4455.0,2024-10-06 01:40:34.589999872+00:00,2024-10-06 03:40:34.589999872+02:00
1728178848.99,3195042600000.0,4455.0,2024-10-06 01:40:48.990000128+00:00,2024-10-06 03:40:48.990000128+02:00
1728178863.3899999,3105376600000.0,4455.0,2024-10-06 01:41:03.389999872+00:00,2024-10-06 03:41:03.389999872+02:00
1728178877.79,3146606200000.0,4455.0,2024-10-06 01:41:17.789999872+00:00,2024-10-06 03:41:17.789999872+02:00
1728178892.1899998,3200489600000.0,4455.0,2024-10-06 01:41:32.189999872+00:00,2024-10-06 03:41:32.189999872+02:00
1728178906.59,3130265200000.0,4455.0,2024-10-06 01:41:46.589999872+00:00,2024-10-06 03:41:46.589999872+02:00
1728178920.99,3129846200000.0,4455.0,2024-10-06 01:42:00.990000128+00:00,2024-10-06 03:42:00.990000128+02:00
1728178935.3899999,3125991400000.0,4455.0,2024-10-06 01:42:15.389999872+00:00,2024-10-06 03:42:15.389999872+02:00
1728178949.79,3129175800000.0,4455.0,2024-10-06 01:42:29.789999872+00:00,2024-10-06 03:42:29.789999872+02:00
1728178964.1899998,3147444200000.0,4455.0,2024-10-06 01:42:44.189999872+00:00,2024-10-06 03:42:44.189999872+02:00
1728178978.59,3167221000000.0,4455.0,2024-10-06 01:42:58.589999872+00:00,2024-10-06 03:42:58.589999872+02:00
1728178992.99,3189009000000.0,4455.0,2024-10-06 01:43:12.990000128+00:00,2024-10-06 03:43:12.990000128+02:00
1728179007.3899999,3137639600000.0,4455.0,2024-10-06 01:43:27.389999872+00:00,2024-10-06 03:43:27.389999872+02:00
1728179021.79,3136215000000.0,4455.0,2024-10-06 01:43:41.789999872+00:00,2024-10-06 03:43:41.789999872+02:00
1728179036.1899998,3128421600000.0,4455.0,2024-10-06 01:43:56.189999872+00:00,2024-10-06 03:43:56.189999872+02:00
1728179050.59,3209456200000.0,4455.0,2024-10-06 01:44:10.589999872+00:00,2024-10-06 03:44:10.589999872+02:00
1728179064.99,3216411600000.0,4455.0,2024-10-06 01:44:24.990000128+00:00,2024-10-06 03:44:24.990000128+02:00
1728179079.3899999,3092136200000.0,4455.0,2024-10-06 01:44:39.389999872+00:00,2024-10-06 03:44:39.389999872+02:00
1728179093.79,3112248200000.0,4455.0,2024-10-06 01:44:53.789999872+00:00,2024-10-06 03:44:53.789999872+02:00
1728179108.1899998,3146354800000.0,4455.0,2024-10-06 01:45:08.189999872+00:00,2024-10-06 03:45:08.189999872+02:00
1728179122.59,3166383000000.0,4455.0,2024-10-06 01:45:22.589999872+00:00,2024-10-06 03:45:22.589999872+02:00
1728179136.99,3154064400000.0,4455.0,2024-10-06 01:45:36.990000128+00:00,2024-10-06 03:45:36.990000128+02:00
1728179151.3899999,3117527600000.0,4455.0,2024-10-06 01:45:51.389999872+00:00,2024-10-06 03:45:51.389999872+02:00
1728179165.79,3216663000000.0,4455.0,2024-10-06 01:46:05.789999872+00:00,2024-10-06 03:46:05.789999872+02:00
1728179180.1899998,3095991000000.0,4455.0,2024-10-06 01:46:20.189999872+00:00,2024-10-06 03:46:20.189999872+02:00
1728179194.59,3181969800000.0,4455.0,2024-10-06 01:46:34.589999872+00:00,2024-10-06 03:46:34.589999872+02:00
1728179208.99,3160349400000.0,4455.0,2024-10-06 01:46:48.990000128+00:00,2024-10-06 03:46:48.990000128+02:00
1728179223.3899999,3181467000000.0,4455.0,2024-10-06 01:47:03.389999872+00:00,2024-10-06 03:47:03.389999872+02:00
1728179237.79,3164371800000.0,4455.0,2024-10-06 01:47:17.789999872+00:00,2024-10-06 03:47:17.789999872+02:00
1728179252.1899998,3122555600000.0,4455.0,2024-10-06 01:47:32.189999872+00:00,2024-10-06 03:47:32.189999872+02:00
1728179266.59,3122890800000.0,4455.0,2024-10-06 01:47:46.589999872+00:00,2024-10-06 03:47:46.589999872+02:00
1728179280.99,3219596000000.0,4455.0,2024-10-06 01:48:00.990000128+00:00,2024-10-06 03:48:00.990000128+02:00
1728179295.3899999,3203003600000.0,4455.0,2024-10-06 01:48:15.389999872+00:00,2024-10-06 03:48:15.389999872+02:00
1728179309.79,3163282400000.0,4455.0,2024-10-06 01:48:29.789999872+00:00,2024-10-06 03:48:29.789999872+02:00
1728179324.1899998,3199651600000.0,4455.0,2024-10-06 01:48:44.189999872+00:00,2024-10-06 03:48:44.189999872+02:00
1728179338.59,3095236800000.0,4455.0,2024-10-06 01:48:58.589999872+00:00,2024-10-06 03:48:58.589999872+02:00
1728179352.99,3134036200000.0,4455.0,2024-10-06 01:49:12.990000128+00:00,2024-10-06 03:49:12.990000128+02:00
1728179367.3899999,3215992600000.0,4455.0,2024-10-06 01:49:27.389999872+00:00,2024-10-06 03:49:27.389999872+02:00
1728179381.79,3211048400000.0,4455.0,2024-10-06 01:49:41.789999872+00:00,2024-10-06 03:49:41.789999872+02:00
1728179396.1899998,3151131400000.0,4455.0,2024-10-06 01:49:56.189999872+00:00,2024-10-06 03:49:56.189999872+02:00
1728179410.59,3170237800000.0,4455.0,2024-10-06 01:50:10.589999872+00:00,2024-10-06 03:50:10.589999872+02:00
1728179424.99,3157751600000.0,4455.0,2024-10-06 01:50:24.990000128+00:00,2024-10-06 03:50:24.990000128+02:00
1728179439.3899999,3181550800000.0,4455.0,2024-10-06 01:50:39.389999872+00:00,2024-10-06 03:50:39.389999872+02:00
1728179453.79,3118617000000.0,4455.0,2024-10-06 01:50:53.789999872+00:00,2024-10-06 03:50:53.789999872+02:00
1728179468.1899998,3085348400000.0,4455.0,2024-10-06 01:51:08.189999872+00:00,2024-10-06 03:51:08.189999872+02:00
1728179482.59,3182388800000.0,4455.0,2024-10-06 01:51:22.589999872+00:00,2024-10-06 03:51:22.589999872+02:00
1728179496.99,3167472400000.0,4455.0,2024-10-06 01:51:36.990000128+00:00,2024-10-06 03:51:36.990000128+02:00
1728179511.3899999,3156327000000.0,4455.0,2024-10-06 01:51:51.389999872+00:00,2024-10-06 03:51:51.389999872+02:00
1728179525.79,3104371000000.0,4455.0,2024-10-06 01:52:05.789999872+00:00,2024-10-06 03:52:05.789999872+02:00
1728179540.1899998,3217584800000.0,4455.0,2024-10-06 01:52:20.189999872+00:00,2024-10-06 03:52:20.189999872+02:00
1728179554.59,3172584200000.0,4455.0,2024-10-06 01:52:34.589999872+00:00,2024-10-06 03:52:34.589999872+02:00
1728179568.99,3187584400000.0,4455.0,2024-10-06 01:52:48.990000128+00:00,2024-10-06 03:52:48.990000128+02:00
1728179583.3899999,3158505800000.0,4455.0,2024-10-06 01:53:03.389999872+00:00,2024-10-06 03:53:03.389999872+02:00
1728179597.79,3186914000000.0,4455.0,2024-10-06 01:53:17.789999872+00:00,2024-10-06 03:53:17.789999872+02:00
1728179612.1899998,3156075600000.0,4455.0,2024-10-06 01:53:32.189999872+00:00,2024-10-06 03:53:32.189999872+02:00
1728179626.59,3190349800000.0,4455.0,2024-10-06 01:53:46.589999872+00:00,2024-10-06 03:53:46.589999872+02:00
1728179640.99,3185321800000.0,4455.0,2024-10-06 01:54:00.990000128+00:00,2024-10-06 03:54:00.990000128+02:00
1728179655.3899999,3159930400000.0,4455.0,2024-10-06 01:54:15.389999872+00:00,2024-10-06 03:54:15.389999872+02:00
1728179669.79,3213646200000.0,4455.0,2024-10-06 01:54:29.789999872+00:00,2024-10-06 03:54:29.789999872+02:00
1728179684.1899998,3178953000000.0,4455.0,2024-10-06 01:54:44.189999872+00:00,2024-10-06 03:54:44.189999872+02:00
1728179698.59,3380492000000.0,4455.0,2024-10-06 01:54:58.589999872+00:00,2024-10-06 03:54:58.589999872+02:00
1728179712.99,3167556200000.0,4455.0,2024-10-06 01:55:12.990000128+00:00,2024-10-06 03:55:12.990000128+02:00
1728179727.3899999,3124399200000.0,4455.0,2024-10-06 01:55:27.389999872+00:00,2024-10-06 03:55:27.389999872+02:00
1728179741.79,3098002200000.0,4455.0,2024-10-06 01:55:41.789999872+00:00,2024-10-06 03:55:41.789999872+02:00
1728179756.1899998,3176271400000.0,4455.0,2024-10-06 01:55:56.189999872+00:00,2024-10-06 03:55:56.189999872+02:00
1728179770.59,3159343800000.0,4455.0,2024-10-06 01:56:10.589999872+00:00,2024-10-06 03:56:10.589999872+02:00
1728179784.99,3127667400000.0,4455.0,2024-10-06 01:56:24.990000128+00:00,2024-10-06 03:56:24.990000128+02:00
1728179799.3899999,3209540000000.0,4455.0,2024-10-06 01:56:39.389999872+00:00,2024-10-06 03:56:39.389999872+02:00
1728179813.79,3116270600000.0,4455.0,2024-10-06 01:56:53.789999872+00:00,2024-10-06 03:56:53.789999872+02:00
1728179828.1899998,3212808200000.0,4455.0,2024-10-06 01:57:08.189999872+00:00,2024-10-06 03:57:08.189999872+02:00
1728179842.59,3174930600000.0,4455.0,2024-10-06 01:57:22.589999872+00:00,2024-10-06 03:57:22.589999872+02:00
1728179856.99,3186997800000.0,4455.0,2024-10-06 01:57:36.990000128+00:00,2024-10-06 03:57:36.990000128+02:00
1728179871.3899999,3144595000000.0,4455.0,2024-10-06 01:57:51.389999872+00:00,2024-10-06 03:57:51.389999872+02:00
1728179885.79,3193282800000.0,4455.0,2024-10-06 01:58:05.789999872+00:00,2024-10-06 03:58:05.789999872+02:00
1728179900.1899998,3179036800000.0,4455.0,2024-10-06 01:58:20.189999872+00:00,2024-10-06 03:58:20.189999872+02:00
1728179914.59,3177444600000.0,4455.0,2024-10-06 01:58:34.589999872+00:00,2024-10-06 03:58:34.589999872+02:00
1728179928.99,3227557000000.0,4455.0,2024-10-06 01:58:48.990000128+00:00,2024-10-06 03:58:48.990000128+02:00
1728179943.3899999,3156997400000.0,4455.0,2024-10-06 01:59:03.389999872+00:00,2024-10-06 03:59:03.389999872+02:00
1728179957.79,3148198400000.0,4455.0,2024-10-06 01:59:17.789999872+00:00,2024-10-06 03:59:17.789999872+02:00
1728179972.1899998,3173589800000.0,4455.0,2024-10-06 01:59:32.189999872+00:00,2024-10-06 03:59:32.189999872+02:00
1728179986.59,3180964200000.0,4455.0,2024-10-06 01:59:46.589999872+00:00,2024-10-06 03:59:46.589999872+02:00
1728180000.99,3150963800000.0,4455.0,2024-10-06 02:00:00.990000128+00:00,2024-10-06 04:00:00.990000128+02:00
1728180015.3899999,3110320800000.0,4455.0,2024-10-06 02:00:15.389999872+00:00,2024-10-06 04:00:15.389999872+02:00
1728180029.79,3125488600000.0,4455.0,2024-10-06 02:00:29.789999872+00:00,2024-10-06 04:00:29.789999872+02:00
1728180044.1899998,3257389800000.0,4455.0,2024-10-06 02:00:44.189999872+00:00,2024-10-06 04:00:44.189999872+02:00
1728180058.59,3157667800000.0,4455.0,2024-10-06 02:00:58.589999872+00:00,2024-10-06 04:00:58.589999872+02:00
1728180072.99,3160098000000.0,4455.0,2024-10-06 02:01:12.990000128+00:00,2024-10-06 04:01:12.990000128+02:00
1728180087.3899999,3143170400000.0,4455.0,2024-10-06 02:01:27.389999872+00:00,2024-10-06 04:01:27.389999872+02:00
1728180101.79,3128170200000.0,4455.0,2024-10-06 02:01:41.789999872+00:00,2024-10-06 04:01:41.789999872+02:00
1728180116.1899998,3176522800000.0,4455.0,2024-10-06 02:01:56.189999872+00:00,2024-10-06 04:01:56.189999872+02:00
1728180130.59,3162863400000.0,4455.0,2024-10-06 02:02:10.589999872+00:00,2024-10-06 04:02:10.589999872+02:00
1728180144.99,3204847200000.0,4455.0,2024-10-06 02:02:24.990000128+00:00,2024-10-06 04:02:24.990000128+02:00
1728180159.3899999,3206439400000.0,4455.0,2024-10-06 02:02:39.389999872+00:00,2024-10-06 04:02:39.389999872+02:00
1728180173.79,3212389200000.0,4455.0,2024-10-06 02:02:53.789999872+00:00,2024-10-06 04:02:53.789999872+02:00
1728180188.1899998,3211383600000.0,4455.0,2024-10-06 02:03:08.189999872+00:00,2024-10-06 04:03:08.189999872+02:00
1728180202.59,3205014800000.0,4455.0,2024-10-06 02:03:22.589999872+00:00,2024-10-06 04:03:22.589999872+02:00
1728180216.99,3178282600000.0,4455.0,2024-10-06 02:03:36.990000128+00:00,2024-10-06 04:03:36.990000128+02:00
1728180231.3899999,3264848000000.0,4455.0,2024-10-06 02:03:51.389999872+00:00,2024-10-06 04:03:51.389999872+02:00
1728180245.79,3173003200000.0,4455.0,2024-10-06 02:04:05.789999872+00:00,2024-10-06 04:04:05.789999872+02:00
1728180260.1899998,3170405400000.0,4455.0,2024-10-06 02:04:20.189999872+00:00,2024-10-06 04:04:20.189999872+02:00
1728180274.59,3192109600000.0,4455.0,2024-10-06 02:04:34.589999872+00:00,2024-10-06 04:04:34.589999872+02:00
1728180288.99,3136969200000.0,4455.0,2024-10-06 02:04:48.990000128+00:00,2024-10-06 04:04:48.990000128+02:00
1728180303.3899999,315339400000.0,4455.0,2024-10-06 02:05:03.389999872+00:00,2024-10-06 04:05:03.389999872+02:00
1728180317.79,3200070600000.0,4455.0,2024-10-06 02:05:17.789999872+00:00,2024-10-06 04:05:17.789999872+02:00
1728180332.1899998,3167640000000.0,4455.0,2024-10-06 02:05:32.189999872+00:00,2024-10-06 04:05:32.189999872+02:00
1728180346.59,3147444200000.0,4455.0,2024-10-06 02:05:46.589999872+00:00,2024-10-06 04:05:46.589999872+02:00
1728180360.99,3192025800000.0,4455.0,2024-10-06 02:06:00.990000128+00:00,2024-10-06 04:06:00.990000128+02:00
1728180375.3899999,3164539400000.0,4455.0,2024-10-06 02:06:15.389999872+00:00,2024-10-06 04:06:15.389999872+02:00
1728180389.79,3171578600000.0,4455.0,2024-10-06 02:06:29.789999872+00:00,2024-10-06 04:06:29.789999872+02:00
1728180404.1899998,3235769400000.0,4455.0,2024-10-06 02:06:44.189999872+00:00,2024-10-06 04:06:44.189999872+02:00
1728180418.59,3134874200000.0,4455.0,2024-10-06 02:06:58.589999872+00:00,2024-10-06 04:06:58.589999872+02:00
1728180432.99,3170908200000.0,4455.0,2024-10-06 02:07:12.990000128+00:00,2024-10-06 04:07:12.990000128+02:00
1728180447.3899999,3194288400000.0,4455.0,2024-10-06 02:07:27.389999872+00:00,2024-10-06 04:07:27.389999872+02:00
1728180461.79,3178115000000.0,4455.0,2024-10-06 02:07:41.789999872+00:00,2024-10-06 04:07:41.789999872+02:00
1728180476.1899998,3191271600000.0,4455.0,2024-10-06 02:07:56.189999872+00:00,2024-10-06 04:07:56.189999872+02:00
1728180490.59,3175517200000.0,4455.0,2024-10-06 02:08:10.589999872+00:00,2024-10-06 04:08:10.589999872+02:00
1728180504.99,3163366200000.0,4455.0,2024-10-06 02:08:24.990000128+00:00,2024-10-06 04:08:24.990000128+02:00
1728180519.3899999,3121466200000.0,4455.0,2024-10-06 02:08:39.389999872+00:00,2024-10-06 04:08:39.389999872+02:00
1728180533.79,3157081200000.0,4455.0,2024-10-06 02:08:53.789999872+00:00,2024-10-06 04:08:53.789999872+02:00
1728180548.1899998,3199148800000.0,4455.0,2024-10-06 02:09:08.189999872+00:00,2024-10-06 04:09:08.189999872+02:00
1728180562.59,3091298200000.0,4455.0,2024-10-06 02:09:22.589999872+00:00,2024-10-06 04:09:22.589999872+02:00
1728180576.99,3161103600000.0,4455.0,2024-10-06 02:09:36.990000128+00:00,2024-10-06 04:09:36.990000128+02:00
1728180591.3899999,3136298800000.0,4455.0,2024-10-06 02:09:51.389999872+00:00,2024-10-06 04:09:51.389999872+02:00
1728180605.79,3132360200000.0,4455.0,2024-10-06 02:10:05.789999872+00:00,2024-10-06 04:10:05.789999872+02:00
1728180620.1899998,3243730400000.0,4455.0,2024-10-06 02:10:20.189999872+00:00,2024-10-06 04:10:20.189999872+02:00
1728180634.59,3205182400000.0,4455.0,2024-10-06 02:10:34.589999872+00:00,2024-10-06 04:10:34.589999872+02:00
1728180648.99,3145684400000.0,4455.0,2024-10-06 02:10:48.990000128+00:00,2024-10-06 04:10:48.990000128+02:00
1728180663.3899999,3163869000000.0,4455.0,2024-10-06 02:11:03.389999872+00:00,2024-10-06 04:11:03.389999872+02:00
1728180677.79,3154483400000.0,4455.0,2024-10-06 02:11:17.789999872+00:00,2024-10-06 04:11:17.789999872+02:00
1728180692.1899998,3200238200000.0,4455.0,2024-10-06 02:11:32.189999872+00:00,2024-10-06 04:11:32.189999872+02:00
1728180706.59,3228227400000.0,4455.0,2024-10-06 02:11:46.589999872+00:00,2024-10-06 04:11:46.589999872+02:00
1728180720.99,3165293600000.0,4455.0,2024-10-06 02:12:00.990000128+00:00,2024-10-06 04:12:00.990000128+02:00
1728180735.3899999,3196970000000.0,4455.0,2024-10-06 02:12:15.389999872+00:00,2024-10-06 04:12:15.389999872+02:00
1728180749.79,3199986800000.0,4455.0,2024-10-06 02:12:29.789999872+00:00,2024-10-06 04:12:29.789999872+02:00
1728180764.1899998,3071521400000.0,4455.0,2024-10-06 02:12:44.189999872+00:00,2024-10-06 04:12:44.189999872+02:00
1728180778.59,3209288600000.0,4455.0,2024-10-06 02:12:58.589999872+00:00,2024-10-06 04:12:58.589999872+02:00
1728180792.99,3251188600000.0,4455.0,2024-10-06 02:13:12.990000128+00:00,2024-10-06 04:13:12.990000128+02:00
1728180807.3899999,3178450200000.0,4455.0,2024-10-06 02:13:27.389999872+00:00,2024-10-06 04:13:27.389999872+02:00
1728180821.79,3120628200000.0,4455.0,2024-10-06 02:13:41.789999872+00:00,2024-10-06 04:13:41.789999872+02:00
1728180836.1899998,3203338800000.0,4455.0,2024-10-06 02:13:56.189999872+00:00,2024-10-06 04:13:56.189999872+02:00
1728180850.59,3112918600000.0,4455.0,2024-10-06 02:14:10.589999872+00:00,2024-10-06 04:14:10.589999872+02:00
1728180864.99,3152220800000.0,4455.0,2024-10-06 02:14:24.990000128+00:00,2024-10-06 04:14:24.990000128+02:00
1728180879.3899999,3216830600000.0,4455.0,2024-10-06 02:14:39.389999872+00:00,2024-10-06 04:14:39.389999872+02:00
1728180893.79,3189344200000.0,4455.0,2024-10-06 02:14:53.789999872+00:00,2024-10-06 04:14:53.789999872+02:00
1728180908.1899998,3191020200000.0,4455.0,2024-10-06 02:15:08.189999872+00:00,2024-10-06 04:15:08.189999872+02:00
1728180922.59,3148785000000.0,4455.0,2024-10-06 02:15:22.589999872+00:00,2024-10-06 04:15:22.589999872+02:00
1728180936.99,3205182400000.0,4455.0,2024-10-06 02:15:36.990000128+00:00,2024-10-06 04:15:36.990000128+02:00
1728180951.3899999,3209791400000.0,4455.0,2024-10-06 02:15:51.389999872+00:00,2024-10-06 04:15:51.389999872+02:00
1728180965.79,3256719400000.0,4455.0,2024-10-06 02:16:05.789999872+00:00,2024-10-06 04:16:05.789999872+02:00
1728180980.1899998,3266272600000.0,4455.0,2024-10-06 02:16:20.189999872+00:00,2024-10-06 04:16:20.189999872+02:00
1728180994.59,3162025400000.0,4455.0,2024-10-06 02:16:34.589999872+00:00,2024-10-06 04:16:34.589999872+02:00
1728181008.99,3199986800000.0,4455.0,2024-10-06 02:16:48.990000128+00:00,2024-10-06 04:16:48.990000128+02:00
1728181023.3899999,3174092600000.0,4455.0,2024-10-06 02:17:03.389999872+00:00,2024-10-06 04:17:03.389999872+02:00
1728181037.79,3182388800000.0,4455.0,2024-10-06 02:17:17.789999872+00:00,2024-10-06 04:17:17.789999872+02:00
1728181052.1899998,3165964000000.0,4455.0,2024-10-06 02:17:32.189999872+00:00,2024-10-06 04:17:32.189999872+02:00
1728181066.59,3131857400000.0,4455.0,2024-10-06 02:17:46.589999872+00:00,2024-10-06 04:17:46.589999872+02:00
1728181080.99,3184483800000.0,4455.0,2024-10-06 02:18:00.990000128+00:00,2024-10-06 04:18:00.990000128+02:00
1728181095.3899999,3222529000000.0,4455.0,2024-10-06 02:18:15.389999872+00:00,2024-10-06 04:18:15.389999872+02:00
1728181109.79,3207026000000.0,4455.0,2024-10-06 02:18:29.789999872+00:00,2024-10-06 04:18:29.789999872+02:00
1728181124.1899998,3192193400000.0,4455.0,2024-10-06 02:18:44.189999872+00:00,2024-10-06 04:18:44.189999872+02:00
1728181138.59,3201746600000.0,4455.0,2024-10-06 02:18:58.589999872+00:00,2024-10-06 04:18:58.589999872+02:00
1728181152.99,3242222000000.0,4455.0,2024-10-06 02:19:12.990000128+00:00,2024-10-06 04:19:12.990000128+02:00
1728181167.3899999,3171494800000.0,4455.0,2024-10-06 02:19:27.389999872+00:00,2024-10-06 04:19:27.389999872+02:00
1728181181.79,3230825200000.0,4455.0,2024-10-06 02:19:41.789999872+00:00,2024-10-06 04:19:41.789999872+02:00
1728181196.1899998,3151131400000.0,4455.0,2024-10-06 02:19:56.189999872+00:00,2024-10-06 04:19:56.189999872+02:00
1728181210.59,3136550200000.0,4455.0,2024-10-06 02:20:10.589999872+00:00,2024-10-06 04:20:10.589999872+02:00
1728181224.99,3216830600000.0,4455.0,2024-10-06 02:20:24.990000128+00:00,2024-10-06 04:20:24.990000128+02:00
1728181239.3899999,3153980600000.0,4455.0,2024-10-06 02:20:39.389999872+00:00,2024-10-06 04:20:39.389999872+02:00
1728181253.79,3195377800000.0,4455.0,2024-10-06 02:20:53.789999872+00:00,2024-10-06 04:20:53.789999872+02:00
1728181268.1899998,3223618400000.0,4455.0,2024-10-06 02:21:08.189999872+00:00,2024-10-06 04:21:08.189999872+02:00
