LOG_TIMESTAMP,XTIM.SX.WE-CT:Acquisition:acqC,SPS.T2:INTENSITY,UTC_DATE,CEST_DATE
1729929002.1899998,4455,3245825400000.0,2024-10-26 07:50:02.189999819+00:00,2024-10-26 09:50:02.189999819+02:00
1729929016.59,4455,3260406600000.0,2024-10-26 07:50:16.589999914+00:00,2024-10-26 09:50:16.589999914+02:00
1729929030.99,4455,3254540600000.0,2024-10-26 07:50:30.990000010+00:00,2024-10-26 09:50:30.990000010+02:00
1729929045.3899999,4455,3217668600000.0,2024-10-26 07:50:45.389999866+00:00,2024-10-26 09:50:45.389999866+02:00
1729929059.79,4455,3245406400000.0,2024-10-26 07:50:59.789999962+00:00,2024-10-26 09:50:59.789999962+02:00
1729929074.1899998,4455,3238870000000.0,2024-10-26 07:51:14.189999819+00:00,2024-10-26 09:51:14.189999819+02:00
1729929088.59,4455,3239624200000.0,2024-10-26 07:51:28.589999914+00:00,2024-10-26 09:51:28.589999914+02:00
1729929102.99,4455,3222696600000.0,2024-10-26 07:51:42.990000010+00:00,2024-10-26 09:51:42.990000010+02:00
1729929117.3899999,4455,3233087800000.0,2024-10-26 07:51:57.389999866+00:00,2024-10-26 09:51:57.389999866+02:00
1729929131.79,4455,3184400000000.0,2024-10-26 07:52:11.789999962+00:00,2024-10-26 09:52:11.789999962+02:00
1729929146.1899998,4455,3222696600000.0,2024-10-26 07:52:26.189999819+00:00,2024-10-26 09:52:26.189999819+02:00
1729929160.59,4455,3247585200000.0,2024-10-26 07:52:40.589999914+00:00,2024-10-26 09:52:40.589999914+02:00
1729929174.99,4455,3224037400000.0,2024-10-26 07:52:54.990000010+00:00,2024-10-26 09:52:54.990000010+02:00
1729929189.3899999,4455,3216327800000.0,2024-10-26 07:53:09.389999866+00:00,2024-10-26 09:53:09.389999866+02:00
1729929203.79,4455,3238283400000.0,2024-10-26 07:53:23.789999962+00:00,2024-10-26 09:53:23.789999962+02:00
1729929218.1899998,4455,3238032000000.0,2024-10-26 07:53:38.189999819+00:00,2024-10-26 09:53:38.189999819+02:00
1729929232.59,4455,3253954000000.0,2024-10-26 07:53:52.589999914+00:00,2024-10-26 09:53:52.589999914+02:00
1729929246.99,4455,3223534600000.0,2024-10-26 07:54:06.990000010+00:00,2024-10-26 09:54:06.990000010+02:00
1729929261.3899999,4455,3232249800000.0,2024-10-26 07:54:21.389999866+00:00,2024-10-26 09:54:21.389999866+02:00
1729929275.79,4455,3216746800000.0,2024-10-26 07:54:35.789999962+00:00,2024-10-26 09:54:35.789999962+02:00
1729929290.1899998,4455,3257389800000.0,2024-10-26 07:54:50.189999819+00:00,2024-10-26 09:54:50.189999819+02:00
1729929304.59,4455,3265937400000.0,2024-10-26 07:55:04.589999914+00:00,2024-10-26 09:55:04.589999914+02:00
1729929318.99,4455,3204260600000.0,2024-10-26 07:55:18.990000010+00:00,2024-10-26 09:55:18.990000010+02:00
1729929333.3899999,4455,3257557400000.0,2024-10-26 07:55:33.389999866+00:00,2024-10-26 09:55:33.389999866+02:00
1729929347.79,4455,3233674400000.0,2024-10-26 07:55:47.789999962+00:00,2024-10-26 09:55:47.789999962+02:00
1729929362.1899998,4455,3243898000000.0,2024-10-26 07:56:02.189999819+00:00,2024-10-26 09:56:02.189999819+02:00
1729929376.59,4455,3245993000000.0,2024-10-26 07:56:16.589999914+00:00,2024-10-26 09:56:16.589999914+02:00
1729929390.99,4455,3250266800000.0,2024-10-26 07:56:30.990000010+00:00,2024-10-26 09:56:30.990000010+02:00
1729929405.3899999,4455,3216327800000.0,2024-10-26 07:56:45.389999866+00:00,2024-10-26 09:56:45.389999866+02:00
1729929419.79,4455,3242222000000.0,2024-10-26 07:56:59.789999962+00:00,2024-10-26 09:56:59.789999962+02:00
1729929434.1899998,4455,3270211200000.0,2024-10-26 07:57:14.189999819+00:00,2024-10-26 09:57:14.189999819+02:00
1729929448.59,4455,3246412000000.0,2024-10-26 07:57:28.589999914+00:00,2024-10-26 09:57:28.589999914+02:00
1729929462.99,4455,3235937000000.0,2024-10-26 07:57:42.990000010+00:00,2024-10-26 09:57:42.990000010+02:00
1729929477.3899999,4455,3252361800000.0,2024-10-26 07:57:57.389999866+00:00,2024-10-26 09:57:57.389999866+02:00
1729929491.79,4455,3284205800000.0,2024-10-26 07:58:11.789999962+00:00,2024-10-26 09:58:11.789999962+02:00
1729929506.1899998,4455,3254540600000.0,2024-10-26 07:58:26.189999819+00:00,2024-10-26 09:58:26.189999819+02:00
1729929520.59,4455,3297865200000.0,2024-10-26 07:58:40.589999914+00:00,2024-10-26 09:58:40.589999914+02:00
1729929534.99,4455,3233758200000.0,2024-10-26 07:58:54.990000010+00:00,2024-10-26 09:58:54.990000010+02:00
1729929549.3899999,4455,3243981800000.0,2024-10-26 07:59:09.389999866+00:00,2024-10-26 09:59:09.389999866+02:00
1729929563.79,4455,3268200000000.0,2024-10-26 07:59:23.789999962+00:00,2024-10-26 09:59:23.789999962+02:00
1729929578.1899998,4455,3230154800000.0,2024-10-26 07:59:38.189999819+00:00,2024-10-26 09:59:38.189999819+02:00
1729929592.59,4455,3229400600000.0,2024-10-26 07:59:52.589999914+00:00,2024-10-26 09:59:52.589999914+02:00
1729929606.99,4455,3254373000000.0,2024-10-26 08:00:06.990000010+00:00,2024-10-26 10:00:06.990000010+02:00
1729929621.3899999,4455,3245825400000.0,2024-10-26 08:00:21.389999866+00:00,2024-10-26 10:00:21.389999866+02:00
1729929635.79,4455,3263172000000.0,2024-10-26 08:00:35.789999962+00:00,2024-10-26 10:00:35.789999962+02:00
1729929650.1899998,4455,3221104400000.0,2024-10-26 08:00:50.189999819+00:00,2024-10-26 10:00:50.189999819+02:00
1729929664.59,4455,3263591000000.0,2024-10-26 08:01:04.589999914+00:00,2024-10-26 10:01:04.589999914+02:00
1729929678.99,4455,3242222000000.0,2024-10-26 08:01:18.990000010+00:00,2024-10-26 10:01:18.990000010+02:00
1729929693.3899999,4455,3231830800000.0,2024-10-26 08:01:33.389999866+00:00,2024-10-26 10:01:33.389999866+02:00
1729929707.79,4455,3266524000000.0,2024-10-26 08:01:47.789999962+00:00,2024-10-26 10:01:47.789999962+02:00
1729929722.1899998,4455,3275825800000.0,2024-10-26 08:02:02.189999819+00:00,2024-10-26 10:02:02.189999819+02:00
1729929736.59,4455,3243814200000.0,2024-10-26 08:02:16.589999914+00:00,2024-10-26 10:02:16.589999914+02:00
1729929750.99,4455,3262334000000.0,2024-10-26 08:02:30.990000010+00:00,2024-10-26 10:02:30.990000010+02:00
1729929765.3899999,4455,3255630000000.0,2024-10-26 08:02:45.389999866+00:00,2024-10-26 10:02:45.389999866+02:00
1729929779.79,4455,3273228000000.0,2024-10-26 08:02:59.789999962+00:00,2024-10-26 10:02:59.789999962+02:00
1729929794.1899998,4455,3255127200000.0,2024-10-26 08:03:14.189999819+00:00,2024-10-26 10:03:14.189999819+02:00
1729929808.59,4455,3253367400000.0,2024-10-26 08:03:28.589999914+00:00,2024-10-26 10:03:28.589999914+02:00
1729929822.99,4455,3229735800000.0,2024-10-26 08:03:42.990000010+00:00,2024-10-26 10:03:42.990000010+02:00
1729929837.3899999,4455,3215573600000.0,2024-10-26 08:03:57.389999866+00:00,2024-10-26 10:03:57.389999866+02:00
1729929851.79,4455,3225713400000.0,2024-10-26 08:04:11.789999962+00:00,2024-10-26 10:04:11.789999962+02:00
1729929866.1899998,4455,3217752400000.0,2024-10-26 08:04:26.189999819+00:00,2024-10-26 10:04:26.189999819+02:00
1729929880.59,4455,3230573800000.0,2024-10-26 08:04:40.589999914+00:00,2024-10-26 10:04:40.589999914+02:00
1729929894.99,4455,3238032000000.0,2024-10-26 08:04:54.990000010+00:00,2024-10-26 10:04:54.990000010+02:00
1729929909.3899999,4455,3267194400000.0,2024-10-26 08:05:09.389999866+00:00,2024-10-26 10:05:09.389999866+02:00
1729929923.79,4455,3252948400000.0,2024-10-26 08:05:23.789999962+00:00,2024-10-26 10:05:23.789999962+02:00
1729929938.1899998,4455,3275742000000.0,2024-10-26 08:05:38.189999819+00:00,2024-10-26 10:05:38.189999819+02:00
1729929952.59,4455,3226551400000.0,2024-10-26 08:05:52.589999914+00:00,2024-10-26 10:05:52.589999914+02:00
1729929966.99,4455,3271300600000.0,2024-10-26 08:06:06.990000010+00:00,2024-10-26 10:06:06.990000010+02:00
1729929981.3899999,4455,3239540400000.0,2024-10-26 08:06:21.389999866+00:00,2024-10-26 10:06:21.389999866+02:00
1729929995.79,4455,3226635200000.0,2024-10-26 08:06:35.789999962+00:00,2024-10-26 10:06:35.789999962+02:00
1729930010.1899998,4455,3194288400000.0,2024-10-26 08:06:50.189999819+00:00,2024-10-26 10:06:50.189999819+02:00
1729930024.59,4455,3244568400000.0,2024-10-26 08:07:04.589999914+00:00,2024-10-26 10:07:04.589999914+02:00
1729930038.99,4455,3190014600000.0,2024-10-26 08:07:18.990000010+00:00,2024-10-26 10:07:18.990000010+02:00
1729930053.3899999,4455,3201998000000.0,2024-10-26 08:07:33.389999866+00:00,2024-10-26 10:07:33.389999866+02:00
1729930067.79,4455,3196970000000.0,2024-10-26 08:07:47.789999962+00:00,2024-10-26 10:07:47.789999962+02:00
1729930082.1899998,4455,3220266400000.0,2024-10-26 08:08:02.189999819+00:00,2024-10-26 10:08:02.189999819+02:00
1729930096.59,4455,3213059600000.0,2024-10-26 08:08:16.589999914+00:00,2024-10-26 10:08:16.589999914+02:00
1729930110.99,4455,3217836200000.0,2024-10-26 08:08:30.990000010+00:00,2024-10-26 10:08:30.990000010+02:00
1729930125.3899999,4455,3220015000000.0,2024-10-26 08:08:45.389999866+00:00,2024-10-26 10:08:45.389999866+02:00
1729930139.79,4455,3199903000000.0,2024-10-26 08:08:59.789999962+00:00,2024-10-26 10:08:59.789999962+02:00
1729930154.1899998,4455,3216495400000.0,2024-10-26 08:09:14.189999819+00:00,2024-10-26 10:09:14.189999819+02:00
1729930168.59,4455,3192780000000.0,2024-10-26 08:09:28.589999914+00:00,2024-10-26 10:09:28.589999914+02:00
1729930182.99,4455,3200489600000.0,2024-10-26 08:09:42.990000010+00:00,2024-10-26 10:09:42.990000010+02:00
1729930197.3899999,4455,3239121400000.0,2024-10-26 08:09:57.389999866+00:00,2024-10-26 10:09:57.389999866+02:00
1729930211.79,4455,3225629600000.0,2024-10-26 08:10:11.789999962+00:00,2024-10-26 10:10:11.789999962+02:00
1729930226.1899998,4455,3211467400000.0,2024-10-26 08:10:26.189999819+00:00,2024-10-26 10:10:26.189999819+02:00
1729930240.59,4455,3227808400000.0,2024-10-26 08:10:40.589999914+00:00,2024-10-26 10:10:40.589999914+02:00
1729930254.99,4455,3256635600000.0,2024-10-26 08:10:54.990000010+00:00,2024-10-26 10:10:54.990000010+02:00
1729930269.3899999,4455,3229484400000.0,2024-10-26 08:11:09.389999866+00:00,2024-10-26 10:11:09.389999866+02:00
1729930283.79,4455,3221858600000.0,2024-10-26 08:11:23.789999962+00:00,2024-10-26 10:11:23.789999962+02:00
1729930298.1899998,4455,3211132200000.0,2024-10-26 08:11:38.189999819+00:00,2024-10-26 10:11:38.189999819+02:00
1729930312.59,4455,3245909200000.0,2024-10-26 08:11:52.589999914+00:00,2024-10-26 10:11:52.589999914+02:00
1729930326.99,4455,3207026000000.0,2024-10-26 08:12:06.990000010+00:00,2024-10-26 10:12:06.990000010+02:00
1729930341.3899999,4455,3210629400000.0,2024-10-26 08:12:21.389999866+00:00,2024-10-26 10:12:21.389999866+02:00
1729930355.79,4455,3222026200000.0,2024-10-26 08:12:35.789999962+00:00,2024-10-26 10:12:35.789999962+02:00
1729930370.1899998,4455,3235350400000.0,2024-10-26 08:12:50.189999819+00:00,2024-10-26 10:12:50.189999819+02:00
1729930384.59,4455,3217501000000.0,2024-10-26 08:13:04.589999914+00:00,2024-10-26 10:13:04.589999914+02:00
1729930398.99,4455,3215406000000.0,2024-10-26 08:13:18.990000010+00:00,2024-10-26 10:13:18.990000010+02:00
1729930413.3899999,4455,3184316200000.0,2024-10-26 08:13:33.389999866+00:00,2024-10-26 10:13:33.389999866+02:00
1729930427.79,4455,3201243800000.0,2024-10-26 08:13:47.789999962+00:00,2024-10-26 10:13:47.789999962+02:00
1729930442.1899998,4455,3221272000000.0,2024-10-26 08:14:02.189999819+00:00,2024-10-26 10:14:02.189999819+02:00
1729930456.59,4455,3220350200000.0,2024-10-26 08:14:16.589999914+00:00,2024-10-26 10:14:16.589999914+02:00
1729930470.99,4455,3219177000000.0,2024-10-26 08:14:30.990000010+00:00,2024-10-26 10:14:30.990000010+02:00
1729930485.3899999,4455,3214400400000.0,2024-10-26 08:14:45.389999866+00:00,2024-10-26 10:14:45.389999866+02:00
1729930499.79,4455,3234512400000.0,2024-10-26 08:14:59.789999962+00:00,2024-10-26 10:14:59.789999962+02:00
1729930514.1899998,4455,3228814000000.0,2024-10-26 08:15:14.189999819+00:00,2024-10-26 10:15:14.189999819+02:00
1729930528.59,4455,3225964800000.0,2024-10-26 08:15:28.589999914+00:00,2024-10-26 10:15:28.589999914+02:00
1729930542.99,4455,3221858600000.0,2024-10-26 08:15:42.990000010+00:00,2024-10-26 10:15:42.990000010+02:00
1729930557.3899999,4455,3189511800000.0,2024-10-26 08:15:57.389999866+00:00,2024-10-26 10:15:57.389999866+02:00
1729930571.79,4455,3193115200000.0,2024-10-26 08:16:11.789999962+00:00,2024-10-26 10:16:11.789999962+02:00
1729930586.1899998,4455,3207947800000.0,2024-10-26 08:16:26.189999819+00:00,2024-10-26 10:16:26.189999819+02:00
1729930600.59,4455,3206607000000.0,2024-10-26 08:16:40.589999914+00:00,2024-10-26 10:16:40.589999914+02:00
1729930614.99,4455,3219428400000.0,2024-10-26 08:16:54.990000010+00:00,2024-10-26 10:16:54.990000010+02:00
1729930629.3899999,4455,3233004000000.0,2024-10-26 08:17:09.389999866+00:00,2024-10-26 10:17:09.389999866+02:00
1729930643.79,4455,3244065600000.0,2024-10-26 08:17:23.789999962+00:00,2024-10-26 10:17:23.789999962+02:00
1729930658.1899998,4455,3204260600000.0,2024-10-26 08:17:38.189999819+00:00,2024-10-26 10:17:38.189999819+02:00
1729930672.59,4455,3226802800000.0,2024-10-26 08:17:52.589999914+00:00,2024-10-26 10:17:52.589999914+02:00
1729930686.99,4455,3207277400000.0,2024-10-26 08:18:06.990000010+00:00,2024-10-26 10:18:06.990000010+02:00
1729930701.3899999,4455,3189511800000.0,2024-10-26 08:18:21.389999866+00:00,2024-10-26 10:18:21.389999866+02:00
1729930715.79,4455,3234009600000.0,2024-10-26 08:18:35.789999962+00:00,2024-10-26 10:18:35.789999962+02:00
1729930730.1899998,4455,3220182600000.0,2024-10-26 08:18:50.189999819+00:00,2024-10-26 10:18:50.189999819+02:00
1729930744.59,4455,3228227400000.0,2024-10-26 08:19:04.589999914+00:00,2024-10-26 10:19:04.589999914+02:00
1729930758.99,4455,3237613000000.0,2024-10-26 08:19:18.990000010+00:00,2024-10-26 10:19:18.990000010+02:00
1729930773.3899999,4455,3232082200000.0,2024-10-26 08:19:33.389999866+00:00,2024-10-26 10:19:33.389999866+02:00
1729930787.79,4455,3206774600000.0,2024-10-26 08:19:47.789999962+00:00,2024-10-26 10:19:47.789999962+02:00
1729930802.1899998,4455,3200992400000.0,2024-10-26 08:20:02.189999819+00:00,2024-10-26 10:20:02.189999819+02:00
1729930816.59,4455,3201746600000.0,2024-10-26 08:20:16.589999914+00:00,2024-10-26 10:20:16.589999914+02:00
1729930830.99,4455,3196634800000.0,2024-10-26 08:20:30.990000010+00:00,2024-10-26 10:20:30.990000010+02:00
1729930845.3899999,4455,3203003600000.0,2024-10-26 08:20:45.389999866+00:00,2024-10-26 10:20:45.389999866+02:00
1729930859.79,4455,3208534400000.0,2024-10-26 08:20:59.789999962+00:00,2024-10-26 10:20:59.789999962+02:00
1729930874.1899998,4455,3225713400000.0,2024-10-26 08:21:14.189999819+00:00,2024-10-26 10:21:14.189999819+02:00
1729930888.59,4455,3216495400000.0,2024-10-26 08:21:28.589999914+00:00,2024-10-26 10:21:28.589999914+02:00
1729930902.99,4455,3212892000000.0,2024-10-26 08:21:42.990000010+00:00,2024-10-26 10:21:42.990000010+02:00
1729930917.3899999,4455,3201914200000.0,2024-10-26 08:21:57.389999866+00:00,2024-10-26 10:21:57.389999866+02:00
1729930931.79,4455,3207193600000.0,2024-10-26 08:22:11.789999962+00:00,2024-10-26 10:22:11.789999962+02:00
1729930946.1899998,4455,3228981600000.0,2024-10-26 08:22:26.189999819+00:00,2024-10-26 10:22:26.189999819+02:00
1729930960.59,4455,3206942200000.0,2024-10-26 08:22:40.589999914+00:00,2024-10-26 10:22:40.589999914+02:00
1729930974.99,4455,3208702000000.0,2024-10-26 08:22:54.990000010+00:00,2024-10-26 10:22:54.990000010+02:00
1729930989.3899999,4455,3209959000000.0,2024-10-26 08:23:09.389999866+00:00,2024-10-26 10:23:09.389999866+02:00
1729931003.79,4455,3225378200000.0,2024-10-26 08:23:23.789999962+00:00,2024-10-26 10:23:23.789999962+02:00
1729931018.1899998,4455,3227640800000.0,2024-10-26 08:23:38.189999819+00:00,2024-10-26 10:23:38.189999819+02:00
1729931032.59,4455,3208366800000.0,2024-10-26 08:23:52.589999914+00:00,2024-10-26 10:23:52.589999914+02:00
1729931046.99,4455,3216327800000.0,2024-10-26 08:24:06.990000010+00:00,2024-10-26 10:24:06.990000010+02:00
1729931061.3899999,4455,3227557000000.0,2024-10-26 08:24:21.389999866+00:00,2024-10-26 10:24:21.389999866+02:00
1729931075.79,4455,3227808400000.0,2024-10-26 08:24:35.789999962+00:00,2024-10-26 10:24:35.789999962+02:00
1729931090.1899998,4455,3225126800000.0,2024-10-26 08:24:50.189999819+00:00,2024-10-26 10:24:50.189999819+02:00
1729931104.59,4455,3224372600000.0,2024-10-26 08:25:04.589999914+00:00,2024-10-26 10:25:04.589999914+02:00
1729931118.99,4455,3219177000000.0,2024-10-26 08:25:18.990000010+00:00,2024-10-26 10:25:18.990000010+02:00
1729931133.3899999,4455,3217333400000.0,2024-10-26 08:25:33.389999866+00:00,2024-10-26 10:25:33.389999866+02:00
1729931147.79,4455,3209791400000.0,2024-10-26 08:25:47.789999962+00:00,2024-10-26 10:25:47.789999962+02:00
1729931162.1899998,4455,3231328000000.0,2024-10-26 08:26:02.189999819+00:00,2024-10-26 10:26:02.189999819+02:00
1729931176.59,4455,3210042800000.0,2024-10-26 08:26:16.589999914+00:00,2024-10-26 10:26:16.589999914+02:00
1729931190.99,4455,3164958400000.0,2024-10-26 08:26:30.990000010+00:00,2024-10-26 10:26:30.990000010+02:00
1729931205.3899999,4455,3235015200000.0,2024-10-26 08:26:45.389999866+00:00,2024-10-26 10:26:45.389999866+02:00
1729931219.79,4455,3210964600000.0,2024-10-26 08:26:59.789999962+00:00,2024-10-26 10:26:59.789999962+02:00
1729931234.1899998,4455,3213227200000.0,2024-10-26 08:27:14.189999819+00:00,2024-10-26 10:27:14.189999819+02:00
1729931248.59,4455,3231495600000.0,2024-10-26 08:27:28.589999914+00:00,2024-10-26 10:27:28.589999914+02:00
1729931262.99,4455,3203506400000.0,2024-10-26 08:27:42.990000010+00:00,2024-10-26 10:27:42.990000010+02:00
1729931277.3899999,4455,3231244200000.0,2024-10-26 08:27:57.389999866+00:00,2024-10-26 10:27:57.389999866+02:00
1729931291.79,4455,3225881000000.0,2024-10-26 08:28:11.789999962+00:00,2024-10-26 10:28:11.789999962+02:00
1729931306.1899998,4455,3187333000000.0,2024-10-26 08:28:26.189999819+00:00,2024-10-26 10:28:26.189999819+02:00
1729931320.59,4455,3203422600000.0,2024-10-26 08:28:40.589999914+00:00,2024-10-26 10:28:40.589999914+02:00
1729931334.99,4455,3199148800000.0,2024-10-26 08:28:54.990000010+00:00,2024-10-26 10:28:54.990000010+02:00
1729931349.3899999,4455,3208953400000.0,2024-10-26 08:29:09.389999866+00:00,2024-10-26 10:29:09.389999866+02:00
1729931363.79,4455,3287976800000.0,2024-10-26 08:29:23.789999962+00:00,2024-10-26 10:29:23.789999962+02:00
1729931378.1899998,4455,3223031800000.0,2024-10-26 08:29:38.189999819+00:00,2024-10-26 10:29:38.189999819+02:00
1729931392.59,4455,3230322400000.0,2024-10-26 08:29:52.589999914+00:00,2024-10-26 10:29:52.589999914+02:00
1729931406.99,4455,3236691200000.0,2024-10-26 08:30:06.990000010+00:00,2024-10-26 10:30:06.990000010+02:00
1729931421.3899999,4455,3283619200000.0,2024-10-26 08:30:21.389999866+00:00,2024-10-26 10:30:21.389999866+02:00
1729931435.79,4455,3218003800000.0,2024-10-26 08:30:35.789999962+00:00,2024-10-26 10:30:35.789999962+02:00
1729931450.1899998,4455,3174763000000.0,2024-10-26 08:30:50.189999819+00:00,2024-10-26 10:30:50.189999819+02:00
1729931464.59,4455,3231998400000.0,2024-10-26 08:31:04.589999914+00:00,2024-10-26 10:31:04.589999914+02:00
1729931478.99,4455,3236104600000.0,2024-10-26 08:31:18.990000010+00:00,2024-10-26 10:31:18.990000010+02:00
1729931493.3899999,4455,3257222200000.0,2024-10-26 08:31:33.389999866+00:00,2024-10-26 10:31:33.389999866+02:00
1729931507.79,4455,3234512400000.0,2024-10-26 08:31:47.789999962+00:00,2024-10-26 10:31:47.789999962+02:00
1729931522.1899998,4455,3220434000000.0,2024-10-26 08:32:02.189999819+00:00,2024-10-26 10:32:02.189999819+02:00
1729931536.59,4455,3222612800000.0,2024-10-26 08:32:16.589999914+00:00,2024-10-26 10:32:16.589999914+02:00
1729931550.99,4455,3219931200000.0,2024-10-26 08:32:30.990000010+00:00,2024-10-26 10:32:30.990000010+02:00
1729931565.3899999,4455,3225713400000.0,2024-10-26 08:32:45.389999866+00:00,2024-10-26 10:32:45.389999866+02:00
1729931579.79,4455,3238199600000.0,2024-10-26 08:32:59.789999962+00:00,2024-10-26 10:32:59.789999962+02:00
1729931594.1899998,4455,3232585000000.0,2024-10-26 08:33:14.189999819+00:00,2024-10-26 10:33:14.189999819+02:00
1729931608.59,4455,3228646400000.0,2024-10-26 08:33:28.589999914+00:00,2024-10-26 10:33:28.589999914+02:00
1729931622.99,4455,3231411800000.0,2024-10-26 08:33:42.990000010+00:00,2024-10-26 10:33:42.990000010+02:00
1729931637.3899999,4455,3205014800000.0,2024-10-26 08:33:57.389999866+00:00,2024-10-26 10:33:57.389999866+02:00
1729931651.79,4455,3220266400000.0,2024-10-26 08:34:11.789999962+00:00,2024-10-26 10:34:11.789999962+02:00
1729931666.1899998,4455,3233171600000.0,2024-10-26 08:34:26.189999819+00:00,2024-10-26 10:34:26.189999819+02:00
1729931680.59,4455,3203674000000.0,2024-10-26 08:34:40.589999914+00:00,2024-10-26 10:34:40.589999914+02:00
1729931694.99,4455,3196048200000.0,2024-10-26 08:34:54.990000010+00:00,2024-10-26 10:34:54.990000010+02:00
1729931709.3899999,4455,3229735800000.0,2024-10-26 08:35:09.389999866+00:00,2024-10-26 10:35:09.389999866+02:00
1729931723.79,4455,3218925600000.0,2024-10-26 08:35:23.789999962+00:00,2024-10-26 10:35:23.789999962+02:00
1729931738.1899998,4455,3217752400000.0,2024-10-26 08:35:38.189999819+00:00,2024-10-26 10:35:38.189999819+02:00
1729931752.59,4455,3228981600000.0,2024-10-26 08:35:52.589999914+00:00,2024-10-26 10:35:52.589999914+02:00
1729931766.99,4455,3214316600000.0,2024-10-26 08:36:06.990000010+00:00,2024-10-26 10:36:06.990000010+02:00
1729931781.3899999,4455,3240043200000.0,2024-10-26 08:36:21.389999866+00:00,2024-10-26 10:36:21.389999866+02:00
1729931795.79,4455,3217249600000.0,2024-10-26 08:36:35.789999962+00:00,2024-10-26 10:36:35.789999962+02:00
1729931810.1899998,4455,3227892200000.0,2024-10-26 08:36:50.189999819+00:00,2024-10-26 10:36:50.189999819+02:00
1729931824.59,4455,3222110000000.0,2024-10-26 08:37:04.589999914+00:00,2024-10-26 10:37:04.589999914+02:00
1729931838.99,4455,3253954000000.0,2024-10-26 08:37:18.990000010+00:00,2024-10-26 10:37:18.990000010+02:00
1729931853.3899999,4455,3246328200000.0,2024-10-26 08:37:33.389999866+00:00,2024-10-26 10:37:33.389999866+02:00
1729931867.79,4455,3228143600000.0,2024-10-26 08:37:47.789999962+00:00,2024-10-26 10:37:47.789999962+02:00
1729931882.1899998,4455,3252026600000.0,2024-10-26 08:38:02.189999819+00:00,2024-10-26 10:38:02.189999819+02:00
1729931896.59,4455,3236775000000.0,2024-10-26 08:38:16.589999914+00:00,2024-10-26 10:38:16.589999914+02:00
1729931910.99,4455,3253786400000.0,2024-10-26 08:38:30.990000010+00:00,2024-10-26 10:38:30.990000010+02:00
1729931925.3899999,4455,3257976400000.0,2024-10-26 08:38:45.389999866+00:00,2024-10-26 10:38:45.389999866+02:00
1729931939.79,4455,3219009400000.0,2024-10-26 08:38:59.789999962+00:00,2024-10-26 10:38:59.789999962+02:00
1729931954.1899998,4455,3246244400000.0,2024-10-26 08:39:14.189999819+00:00,2024-10-26 10:39:14.189999819+02:00
1729931968.59,4455,3251272400000.0,2024-10-26 08:39:28.589999914+00:00,2024-10-26 10:39:28.589999914+02:00
1729931982.99,4455,3250099200000.0,2024-10-26 08:39:42.990000010+00:00,2024-10-26 10:39:42.990000010+02:00
1729931997.3899999,4455,3238451000000.0,2024-10-26 08:39:57.389999866+00:00,2024-10-26 10:39:57.389999866+02:00
1729932011.79,4455,3240378400000.0,2024-10-26 08:40:11.789999962+00:00,2024-10-26 10:40:11.789999962+02:00
1729932026.1899998,4455,3224456400000.0,2024-10-26 08:40:26.189999819+00:00,2024-10-26 10:40:26.189999819+02:00
1729932040.59,4455,3236104600000.0,2024-10-26 08:40:40.589999914+00:00,2024-10-26 10:40:40.589999914+02:00
