LOG_TIMESTAMP,XTIM.SX.WE-CT:Acquisition:acqC,SPS.T2:INTENSITY,UTC_DATE,CEST_DATE
1728682031.79,4455,2914564000000.0,2024-10-11 21:27:11.789999962+00:00,2024-10-11 23:27:11.789999962+02:00
1728682065.3899999,4455,2968363600000.0,2024-10-11 21:27:45.389999866+00:00,2024-10-11 23:27:45.389999866+02:00
1728682098.99,4455,2917329400000.0,2024-10-11 21:28:18.990000010+00:00,2024-10-11 23:28:18.990000010+02:00
1728682132.59,4455,2887999400000.0,2024-10-11 21:28:52.589999914+00:00,2024-10-11 23:28:52.589999914+02:00
1728682166.1899998,4455,2956883000000.0,2024-10-11 21:29:26.189999819+00:00,2024-10-11 23:29:26.189999819+02:00
1728682199.79,4455,2884563600000.0,2024-10-11 21:29:59.789999962+00:00,2024-10-11 23:29:59.789999962+02:00
1728682235.79,4455,2941631400000.0,2024-10-11 21:30:35.789999962+00:00,2024-10-11 23:30:35.789999962+02:00
1728682271.79,4455,3052917800000.0,2024-10-11 21:31:11.789999962+00:00,2024-10-11 23:31:11.789999962+02:00
1728682307.79,4455,2905681200000.0,2024-10-11 21:31:47.789999962+00:00,2024-10-11 23:31:47.789999962+02:00
1728682343.79,4455,2867468400000.0,2024-10-11 21:32:23.789999962+00:00,2024-10-11 23:32:23.789999962+02:00
1728682379.79,4455,2899061000000.0,2024-10-11 21:32:59.789999962+00:00,2024-10-11 23:32:59.789999962+02:00
1728682415.79,4455,2910122600000.0,2024-10-11 21:33:35.789999962+00:00,2024-10-11 23:33:35.789999962+02:00
1728682451.79,4455,2883641800000.0,2024-10-11 21:34:11.789999962+00:00,2024-10-11 23:34:11.789999962+02:00
1728682487.79,4455,2909619800000.0,2024-10-11 21:34:47.789999962+00:00,2024-10-11 23:34:47.789999962+02:00
1728682523.79,4455,2958223800000.0,2024-10-11 21:35:23.789999962+00:00,2024-10-11 23:35:23.789999962+02:00
1728682559.79,4455,2915821000000.0,2024-10-11 21:35:59.789999962+00:00,2024-10-11 23:35:59.789999962+02:00
1728682595.79,4455,2901072200000.0,2024-10-11 21:36:35.789999962+00:00,2024-10-11 23:36:35.789999962+02:00
1728682631.79,4455,2921435600000.0,2024-10-11 21:37:11.789999962+00:00,2024-10-11 23:37:11.789999962+02:00
1728682667.79,4455,2881714400000.0,2024-10-11 21:37:47.789999962+00:00,2024-10-11 23:37:47.789999962+02:00
1728682703.79,4455,2917832200000.0,2024-10-11 21:38:23.789999962+00:00,2024-10-11 23:38:23.789999962+02:00
1728682739.79,4455,2906184000000.0,2024-10-11 21:38:59.789999962+00:00,2024-10-11 23:38:59.789999962+02:00
1728682775.79,4455,2869479600000.0,2024-10-11 21:39:35.789999962+00:00,2024-10-11 23:39:35.789999962+02:00
1728682811.79,4455,2871826000000.0,2024-10-11 21:40:11.789999962+00:00,2024-10-11 23:40:11.789999962+02:00
1728682847.79,4455,2910876800000.0,2024-10-11 21:40:47.789999962+00:00,2024-10-11 23:40:47.789999962+02:00
1728682883.79,4455,2912050000000.0,2024-10-11 21:41:23.789999962+00:00,2024-10-11 23:41:23.789999962+02:00
1728682919.79,4455,2926631200000.0,2024-10-11 21:41:59.789999962+00:00,2024-10-11 23:41:59.789999962+02:00
1728682955.79,4455,2883474200000.0,2024-10-11 21:42:35.789999962+00:00,2024-10-11 23:42:35.789999962+02:00
1728682991.79,4455,2948670600000.0,2024-10-11 21:43:11.789999962+00:00,2024-10-11 23:43:11.789999962+02:00
1728683027.79,4455,2865624800000.0,2024-10-11 21:43:47.789999962+00:00,2024-10-11 23:43:47.789999962+02:00
1728683063.79,4455,2919173000000.0,2024-10-11 21:44:23.789999962+00:00,2024-10-11 23:44:23.789999962+02:00
1728683099.79,4455,3268200000.0,2024-10-11 21:44:59.789999962+00:00,2024-10-11 23:44:59.789999962+02:00
1728683135.79,4455,1005600000.0,2024-10-11 21:45:35.789999962+00:00,2024-10-11 23:45:35.789999962+02:00
1728683171.79,4455,3938600000.0,2024-10-11 21:46:11.789999962+00:00,2024-10-11 23:46:11.789999962+02:00
1728683207.79,4455,0.0,2024-10-11 21:46:47.789999962+00:00,2024-10-11 23:46:47.789999962+02:00
1728683243.79,4455,0.0,2024-10-11 21:47:23.789999962+00:00,2024-10-11 23:47:23.789999962+02:00
1728683279.79,4455,3603400000.0,2024-10-11 21:47:59.789999962+00:00,2024-10-11 23:47:59.789999962+02:00
1728683315.79,4455,4190000000.0,2024-10-11 21:48:35.789999962+00:00,2024-10-11 23:48:35.789999962+02:00
1728683351.79,4455,0.0,2024-10-11 21:49:11.789999962+00:00,2024-10-11 23:49:11.789999962+02:00
1728683387.79,4455,0.0,2024-10-11 21:49:47.789999962+00:00,2024-10-11 23:49:47.789999962+02:00
1728683423.79,4455,2773444800000.0,2024-10-11 21:50:23.789999962+00:00,2024-10-11 23:50:23.789999962+02:00
1728683459.79,4455,2905513600000.0,2024-10-11 21:50:59.789999962+00:00,2024-10-11 23:50:59.789999962+02:00
1728683495.79,4455,2969620600000.0,2024-10-11 21:51:35.789999962+00:00,2024-10-11 23:51:35.789999962+02:00
1728683531.79,4455,3013783200000.0,2024-10-11 21:52:11.789999962+00:00,2024-10-11 23:52:11.789999962+02:00
1728683567.79,4455,2957553400000.0,2024-10-11 21:52:47.789999962+00:00,2024-10-11 23:52:47.789999962+02:00
1728683603.79,4455,2974648600000.0,2024-10-11 21:53:23.789999962+00:00,2024-10-11 23:53:23.789999962+02:00
1728683639.79,4455,2991911400000.0,2024-10-11 21:53:59.789999962+00:00,2024-10-11 23:53:59.789999962+02:00
1728683675.79,4455,3046549000000.0,2024-10-11 21:54:35.789999962+00:00,2024-10-11 23:54:35.789999962+02:00
1728683711.79,4455,2987470000000.0,2024-10-11 21:55:11.789999962+00:00,2024-10-11 23:55:11.789999962+02:00
1728683747.79,4455,3034481800000.0,2024-10-11 21:55:47.789999962+00:00,2024-10-11 23:55:47.789999962+02:00
1728683783.79,4455,2989229800000.0,2024-10-11 21:56:23.789999962+00:00,2024-10-11 23:56:23.789999962+02:00
1728683819.79,4455,2977246400000.0,2024-10-11 21:56:59.789999962+00:00,2024-10-11 23:56:59.789999962+02:00
1728683855.79,4455,3013531800000.0,2024-10-11 21:57:35.789999962+00:00,2024-10-11 23:57:35.789999962+02:00
1728683891.79,4455,2157263400000.0,2024-10-11 21:58:11.789999962+00:00,2024-10-11 23:58:11.789999962+02:00
1728683927.79,4455,3024509600000.0,2024-10-11 21:58:47.789999962+00:00,2024-10-11 23:58:47.789999962+02:00
1728683963.79,4455,2978000600000.0,2024-10-11 21:59:23.789999962+00:00,2024-10-11 23:59:23.789999962+02:00
1728683999.79,4455,2957385800000.0,2024-10-11 21:59:59.789999962+00:00,2024-10-11 23:59:59.789999962+02:00
1728684035.79,4455,2958140000000.0,2024-10-11 22:00:35.789999962+00:00,2024-10-12 00:00:35.789999962+02:00
1728684071.79,4455,3004984200000.0,2024-10-11 22:01:11.789999962+00:00,2024-10-12 00:01:11.789999962+02:00
1728684107.79,4455,2952860600000.0,2024-10-11 22:01:47.789999962+00:00,2024-10-12 00:01:47.789999962+02:00
1728684143.79,4455,2948586800000.0,2024-10-11 22:02:23.789999962+00:00,2024-10-12 00:02:23.789999962+02:00
1728684179.79,4455,3191439200000.0,2024-10-11 22:02:59.789999962+00:00,2024-10-12 00:02:59.789999962+02:00
1728684215.79,4455,2979592800000.0,2024-10-11 22:03:35.789999962+00:00,2024-10-12 00:03:35.789999962+02:00
1728684251.79,4455,3002051200000.0,2024-10-11 22:04:11.789999962+00:00,2024-10-12 00:04:11.789999962+02:00
1728684287.79,4455,2949089600000.0,2024-10-11 22:04:47.789999962+00:00,2024-10-12 00:04:47.789999962+02:00
1728684323.79,4455,2990989600000.0,2024-10-11 22:05:23.789999962+00:00,2024-10-12 00:05:23.789999962+02:00
1728684359.79,4455,2955709800000.0,2024-10-11 22:05:59.789999962+00:00,2024-10-12 00:05:59.789999962+02:00
1728684395.79,4455,3021241400000.0,2024-10-11 22:06:35.789999962+00:00,2024-10-12 00:06:35.789999962+02:00
1728684431.79,4455,3006408800000.0,2024-10-11 22:07:11.789999962+00:00,2024-10-12 00:07:11.789999962+02:00
1728684467.79,4455,2954620400000.0,2024-10-11 22:07:47.789999962+00:00,2024-10-12 00:07:47.789999962+02:00
1728684482.1899998,4455,2912050000000.0,2024-10-11 22:08:02.189999819+00:00,2024-10-12 00:08:02.189999819+02:00
1728684496.59,4455,2898642000000.0,2024-10-11 22:08:16.589999914+00:00,2024-10-12 00:08:16.589999914+02:00
1728684510.99,4455,2898977200000.0,2024-10-11 22:08:30.990000010+00:00,2024-10-12 00:08:30.990000010+02:00
1728684525.3899999,4455,2969704400000.0,2024-10-11 22:08:45.389999866+00:00,2024-10-12 00:08:45.389999866+02:00
1728684539.79,4455,2942385600000.0,2024-10-11 22:08:59.789999962+00:00,2024-10-12 00:08:59.789999962+02:00
1728684554.1899998,4455,2918335000000.0,2024-10-11 22:09:14.189999819+00:00,2024-10-12 00:09:14.189999819+02:00
1728684568.59,4455,2939452600000.0,2024-10-11 22:09:28.589999914+00:00,2024-10-12 00:09:28.589999914+02:00
1728684582.99,4455,2874842800000.0,2024-10-11 22:09:42.990000010+00:00,2024-10-12 00:09:42.990000010+02:00
1728684597.3899999,4455,2914480200000.0,2024-10-11 22:09:57.389999866+00:00,2024-10-12 00:09:57.389999866+02:00
1728684611.79,4455,2895876600000.0,2024-10-11 22:10:11.789999962+00:00,2024-10-12 00:10:11.789999962+02:00
1728684626.1899998,4455,2903502400000.0,2024-10-11 22:10:26.189999819+00:00,2024-10-12 00:10:26.189999819+02:00
1728684640.59,4455,2953195800000.0,2024-10-11 22:10:40.589999914+00:00,2024-10-12 00:10:40.589999914+02:00
1728684654.99,4455,2932245800000.0,2024-10-11 22:10:54.990000010+00:00,2024-10-12 00:10:54.990000010+02:00
1728684669.3899999,4455,2942050400000.0,2024-10-11 22:11:09.389999866+00:00,2024-10-12 00:11:09.389999866+02:00
1728684683.79,4455,2980263200000.0,2024-10-11 22:11:23.789999962+00:00,2024-10-12 00:11:23.789999962+02:00
1728684698.1899998,4455,2926966400000.0,2024-10-11 22:11:38.189999819+00:00,2024-10-12 00:11:38.189999819+02:00
1728684712.59,4455,3146522400000.0,2024-10-11 22:11:52.589999914+00:00,2024-10-12 00:11:52.589999914+02:00
1728684726.99,4455,2911128200000.0,2024-10-11 22:12:06.990000010+00:00,2024-10-12 00:12:06.990000010+02:00
1728684741.3899999,4455,2879619400000.0,2024-10-11 22:12:21.389999866+00:00,2024-10-12 00:12:21.389999866+02:00
1728684755.79,4455,2869060600000.0,2024-10-11 22:12:35.789999962+00:00,2024-10-12 00:12:35.789999962+02:00
1728684770.1899998,4455,3005151800000.0,2024-10-11 22:12:50.189999819+00:00,2024-10-12 00:12:50.189999819+02:00
1728684784.59,4455,2956212600000.0,2024-10-11 22:13:04.589999914+00:00,2024-10-12 00:13:04.589999914+02:00
1728684798.99,4455,2992498000000.0,2024-10-11 22:13:18.990000010+00:00,2024-10-12 00:13:18.990000010+02:00
1728684813.3899999,4455,3011604400000.0,2024-10-11 22:13:33.389999866+00:00,2024-10-12 00:13:33.389999866+02:00
1728684827.79,4455,2940625800000.0,2024-10-11 22:13:47.789999962+00:00,2024-10-12 00:13:47.789999962+02:00
1728684842.1899998,4455,2970039600000.0,2024-10-11 22:14:02.189999819+00:00,2024-10-12 00:14:02.189999819+02:00
1728684856.59,4455,3007582000000.0,2024-10-11 22:14:16.589999914+00:00,2024-10-12 00:14:16.589999914+02:00
1728684870.99,4455,2918251200000.0,2024-10-11 22:14:30.990000010+00:00,2024-10-12 00:14:30.990000010+02:00
1728684885.3899999,4455,2970961400000.0,2024-10-11 22:14:45.389999866+00:00,2024-10-12 00:14:45.389999866+02:00
1728684899.79,4455,3020319600000.0,2024-10-11 22:14:59.789999962+00:00,2024-10-12 00:14:59.789999962+02:00
1728684914.1899998,4455,3011353000000.0,2024-10-11 22:15:14.189999819+00:00,2024-10-12 00:15:14.189999819+02:00
1728684928.59,4455,2981101200000.0,2024-10-11 22:15:28.589999914+00:00,2024-10-12 00:15:28.589999914+02:00
1728684942.99,4455,2990151600000.0,2024-10-11 22:15:42.990000010+00:00,2024-10-12 00:15:42.990000010+02:00
1728684957.3899999,4455,2982944800000.0,2024-10-11 22:15:57.389999866+00:00,2024-10-12 00:15:57.389999866+02:00
1728684971.79,4455,2953698600000.0,2024-10-11 22:16:11.789999962+00:00,2024-10-12 00:16:11.789999962+02:00
1728684986.1899998,4455,2992246600000.0,2024-10-11 22:16:26.189999819+00:00,2024-10-12 00:16:26.189999819+02:00
1728685000.59,4455,2978671000000.0,2024-10-11 22:16:40.589999914+00:00,2024-10-12 00:16:40.589999914+02:00
1728685014.99,4455,2996771800000.0,2024-10-11 22:16:54.990000010+00:00,2024-10-12 00:16:54.990000010+02:00
1728685029.3899999,4455,2987972800000.0,2024-10-11 22:17:09.389999866+00:00,2024-10-12 00:17:09.389999866+02:00
1728685043.79,4455,2911128200000.0,2024-10-11 22:17:23.789999962+00:00,2024-10-12 00:17:23.789999962+02:00
1728685058.1899998,4455,2994844400000.0,2024-10-11 22:17:38.189999819+00:00,2024-10-12 00:17:38.189999819+02:00
1728685072.59,4455,3006660200000.0,2024-10-11 22:17:52.589999914+00:00,2024-10-12 00:17:52.589999914+02:00
1728685086.99,4455,2986632000000.0,2024-10-11 22:18:06.990000010+00:00,2024-10-12 00:18:06.990000010+02:00
1728685101.3899999,4455,2942301800000.0,2024-10-11 22:18:21.389999866+00:00,2024-10-12 00:18:21.389999866+02:00
1728685115.79,4455,3056940200000.0,2024-10-11 22:18:35.789999962+00:00,2024-10-12 00:18:35.789999962+02:00
1728685130.1899998,4455,2951687400000.0,2024-10-11 22:18:50.189999819+00:00,2024-10-12 00:18:50.189999819+02:00
1728685144.59,4455,2925625600000.0,2024-10-11 22:19:04.589999914+00:00,2024-10-12 00:19:04.589999914+02:00
1728685158.99,4455,2993336000000.0,2024-10-11 22:19:18.990000010+00:00,2024-10-12 00:19:18.990000010+02:00
1728685173.3899999,4455,2935430200000.0,2024-10-11 22:19:33.389999866+00:00,2024-10-12 00:19:33.389999866+02:00
1728685187.79,4455,2976492200000.0,2024-10-11 22:19:47.789999962+00:00,2024-10-12 00:19:47.789999962+02:00
1728685202.1899998,4455,2942804600000.0,2024-10-11 22:20:02.189999819+00:00,2024-10-12 00:20:02.189999819+02:00
1728685216.59,4455,2991157200000.0,2024-10-11 22:20:16.589999914+00:00,2024-10-12 00:20:16.589999914+02:00
1728685230.99,4455,2994760600000.0,2024-10-11 22:20:30.990000010+00:00,2024-10-12 00:20:30.990000010+02:00
1728685245.3899999,4455,2989900200000.0,2024-10-11 22:20:45.389999866+00:00,2024-10-12 00:20:45.389999866+02:00
1728685259.79,4455,2933921800000.0,2024-10-11 22:20:59.789999962+00:00,2024-10-12 00:20:59.789999962+02:00
1728685274.1899998,4455,2967274200000.0,2024-10-11 22:21:14.189999819+00:00,2024-10-12 00:21:14.189999819+02:00
1728685288.59,4455,3015040200000.0,2024-10-11 22:21:28.589999914+00:00,2024-10-12 00:21:28.589999914+02:00
1728685302.99,4455,2465731200000.0,2024-10-11 22:21:42.990000010+00:00,2024-10-12 00:21:42.990000010+02:00
1728685317.3899999,4455,2960821600000.0,2024-10-11 22:21:57.389999866+00:00,2024-10-12 00:21:57.389999866+02:00
1728685331.79,4455,2978671000000.0,2024-10-11 22:22:11.789999962+00:00,2024-10-12 00:22:11.789999962+02:00
1728685346.1899998,4455,2943139800000.0,2024-10-11 22:22:26.189999819+00:00,2024-10-12 00:22:26.189999819+02:00
1728685360.59,4455,2954788000000.0,2024-10-11 22:22:40.589999914+00:00,2024-10-12 00:22:40.589999914+02:00
1728685374.99,4455,3018895000000.0,2024-10-11 22:22:54.990000010+00:00,2024-10-12 00:22:54.990000010+02:00
1728685389.3899999,4455,2953866200000.0,2024-10-11 22:23:09.389999866+00:00,2024-10-12 00:23:09.389999866+02:00
1728685403.79,4455,2979341400000.0,2024-10-11 22:23:23.789999962+00:00,2024-10-12 00:23:23.789999962+02:00
1728685418.1899998,4455,2985291200000.0,2024-10-11 22:23:38.189999819+00:00,2024-10-12 00:23:38.189999819+02:00
1728685432.59,4455,2997526000000.0,2024-10-11 22:23:52.589999914+00:00,2024-10-12 00:23:52.589999914+02:00
1728685446.99,4455,2965682000000.0,2024-10-11 22:24:06.990000010+00:00,2024-10-12 00:24:06.990000010+02:00
1728685461.3899999,4455,3023336400000.0,2024-10-11 22:24:21.389999866+00:00,2024-10-12 00:24:21.389999866+02:00
1728685475.79,4455,2996604200000.0,2024-10-11 22:24:35.789999962+00:00,2024-10-12 00:24:35.789999962+02:00
1728685490.1899998,4455,3016045800000.0,2024-10-11 22:24:50.189999819+00:00,2024-10-12 00:24:50.189999819+02:00
1728685504.59,4455,3002051200000.0,2024-10-11 22:25:04.589999914+00:00,2024-10-12 00:25:04.589999914+02:00
1728685518.99,4455,2995179600000.0,2024-10-11 22:25:18.990000010+00:00,2024-10-12 00:25:18.990000010+02:00
1728685533.3899999,4455,3080236600000.0,2024-10-11 22:25:33.389999866+00:00,2024-10-12 00:25:33.389999866+02:00
1728685547.79,4455,3021744200000.0,2024-10-11 22:25:47.789999962+00:00,2024-10-12 00:25:47.789999962+02:00
1728685562.1899998,4455,2972386000000.0,2024-10-11 22:26:02.189999819+00:00,2024-10-12 00:26:02.189999819+02:00
1728685576.59,4455,3060376000000.0,2024-10-11 22:26:16.589999914+00:00,2024-10-12 00:26:16.589999914+02:00
1728685590.99,4455,3068169400000.0,2024-10-11 22:26:30.990000010+00:00,2024-10-12 00:26:30.990000010+02:00
1728685605.3899999,4455,3011855800000.0,2024-10-11 22:26:45.389999866+00:00,2024-10-12 00:26:45.389999866+02:00
1728685619.79,4455,3099259200000.0,2024-10-11 22:26:59.789999962+00:00,2024-10-12 00:26:59.789999962+02:00
1728685634.1899998,4455,3104957600000.0,2024-10-11 22:27:14.189999819+00:00,2024-10-12 00:27:14.189999819+02:00
1728685648.59,4455,2992079000000.0,2024-10-11 22:27:28.589999914+00:00,2024-10-12 00:27:28.589999914+02:00
1728685662.99,4455,3041772400000.0,2024-10-11 22:27:42.990000010+00:00,2024-10-12 00:27:42.990000010+02:00
1728685677.3899999,4455,3038085200000.0,2024-10-11 22:27:57.389999866+00:00,2024-10-12 00:27:57.389999866+02:00
1728685691.79,4455,2963335600000.0,2024-10-11 22:28:11.789999962+00:00,2024-10-12 00:28:11.789999962+02:00
1728685706.1899998,4455,2968615000000.0,2024-10-11 22:28:26.189999819+00:00,2024-10-12 00:28:26.189999819+02:00
1728685720.59,4455,3000878000000.0,2024-10-11 22:28:40.589999914+00:00,2024-10-12 00:28:40.589999914+02:00
1728685734.99,4455,2987386200000.0,2024-10-11 22:28:54.990000010+00:00,2024-10-12 00:28:54.990000010+02:00
1728685749.3899999,4455,2952609200000.0,2024-10-11 22:29:09.389999866+00:00,2024-10-12 00:29:09.389999866+02:00
1728685763.79,4455,2963335600000.0,2024-10-11 22:29:23.789999962+00:00,2024-10-12 00:29:23.789999962+02:00
1728685778.1899998,4455,2995850000000.0,2024-10-11 22:29:38.189999819+00:00,2024-10-12 00:29:38.189999819+02:00
1728685792.59,4455,1932344200000.0,2024-10-11 22:29:52.589999914+00:00,2024-10-12 00:29:52.589999914+02:00
1728685806.99,4455,2972888800000.0,2024-10-11 22:30:06.990000010+00:00,2024-10-12 00:30:06.990000010+02:00
1728685821.3899999,4455,2991241000000.0,2024-10-11 22:30:21.389999866+00:00,2024-10-12 00:30:21.389999866+02:00
1728685835.79,4455,2972888800000.0,2024-10-11 22:30:35.789999962+00:00,2024-10-12 00:30:35.789999962+02:00
1728685850.1899998,4455,3030124200000.0,2024-10-11 22:30:50.189999819+00:00,2024-10-12 00:30:50.189999819+02:00
1728685864.59,4455,2962162400000.0,2024-10-11 22:31:04.589999914+00:00,2024-10-12 00:31:04.589999914+02:00
1728685878.99,4455,2996017600000.0,2024-10-11 22:31:18.990000010+00:00,2024-10-12 00:31:18.990000010+02:00
1728685893.3899999,4455,3115432600000.0,2024-10-11 22:31:33.389999866+00:00,2024-10-12 00:31:33.389999866+02:00
1728685907.79,4455,2955458400000.0,2024-10-11 22:31:47.789999962+00:00,2024-10-12 00:31:47.789999962+02:00
1728685922.1899998,4455,3032386800000.0,2024-10-11 22:32:02.189999819+00:00,2024-10-12 00:32:02.189999819+02:00
1728685936.59,4455,3017470400000.0,2024-10-11 22:32:16.589999914+00:00,2024-10-12 00:32:16.589999914+02:00
1728685950.99,4455,3013531800000.0,2024-10-11 22:32:30.990000010+00:00,2024-10-12 00:32:30.990000010+02:00
1728685965.3899999,4455,2980095600000.0,2024-10-11 22:32:45.389999866+00:00,2024-10-12 00:32:45.389999866+02:00
1728685979.79,4455,3006660200000.0,2024-10-11 22:32:59.789999962+00:00,2024-10-12 00:32:59.789999962+02:00
1728685994.1899998,4455,2977246400000.0,2024-10-11 22:33:14.189999819+00:00,2024-10-12 00:33:14.189999819+02:00
1728686008.59,4455,2980263200000.0,2024-10-11 22:33:28.589999914+00:00,2024-10-12 00:33:28.589999914+02:00
1728686022.99,4455,2999872400000.0,2024-10-11 22:33:42.990000010+00:00,2024-10-12 00:33:42.990000010+02:00
1728686037.3899999,4455,2948503000000.0,2024-10-11 22:33:57.389999866+00:00,2024-10-12 00:33:57.389999866+02:00
1728686051.79,4455,2948000200000.0,2024-10-11 22:34:11.789999962+00:00,2024-10-12 00:34:11.789999962+02:00
1728686066.1899998,4455,3036325400000.0,2024-10-11 22:34:26.189999819+00:00,2024-10-12 00:34:26.189999819+02:00
1728686080.59,4455,2986464400000.0,2024-10-11 22:34:40.589999914+00:00,2024-10-12 00:34:40.589999914+02:00
1728686094.99,4455,2991408600000.0,2024-10-11 22:34:54.990000010+00:00,2024-10-12 00:34:54.990000010+02:00
1728686109.3899999,4455,3009425600000.0,2024-10-11 22:35:09.389999866+00:00,2024-10-12 00:35:09.389999866+02:00
1728686123.79,4455,2937609000000.0,2024-10-11 22:35:23.789999962+00:00,2024-10-12 00:35:23.789999962+02:00
1728686138.1899998,4455,2966520000000.0,2024-10-11 22:35:38.189999819+00:00,2024-10-12 00:35:38.189999819+02:00
1728686152.59,4455,3046716600000.0,2024-10-11 22:35:52.589999914+00:00,2024-10-12 00:35:52.589999914+02:00
1728686166.99,4455,3011772000000.0,2024-10-11 22:36:06.990000010+00:00,2024-10-12 00:36:06.990000010+02:00
1728686181.3899999,4455,3038923200000.0,2024-10-11 22:36:21.389999866+00:00,2024-10-12 00:36:21.389999866+02:00
1728686195.79,4455,3030459400000.0,2024-10-11 22:36:35.789999962+00:00,2024-10-12 00:36:35.789999962+02:00
1728686210.1899998,4455,3045627200000.0,2024-10-11 22:36:50.189999819+00:00,2024-10-12 00:36:50.189999819+02:00
1728686224.59,4455,2997023200000.0,2024-10-11 22:37:04.589999914+00:00,2024-10-12 00:37:04.589999914+02:00
1728686238.99,4455,3026437000000.0,2024-10-11 22:37:18.990000010+00:00,2024-10-12 00:37:18.990000010+02:00
1728686253.3899999,4455,2977497800000.0,2024-10-11 22:37:33.389999866+00:00,2024-10-12 00:37:33.389999866+02:00
1728686267.79,4455,3004313800000.0,2024-10-11 22:37:47.789999962+00:00,2024-10-12 00:37:47.789999962+02:00
1728686282.1899998,4455,3117862800000.0,2024-10-11 22:38:02.189999819+00:00,2024-10-12 00:38:02.189999819+02:00
1728686296.59,4455,3056856400000.0,2024-10-11 22:38:16.589999914+00:00,2024-10-12 00:38:16.589999914+02:00
1728686310.99,4455,2998950600000.0,2024-10-11 22:38:30.990000010+00:00,2024-10-12 00:38:30.990000010+02:00
1728686325.3899999,4455,3053755800000.0,2024-10-11 22:38:45.389999866+00:00,2024-10-12 00:38:45.389999866+02:00
1728686339.79,4455,3040599200000.0,2024-10-11 22:38:59.789999962+00:00,2024-10-12 00:38:59.789999962+02:00
