LOG_TIMESTAMP,SPS.T2:INTENSITY,XTIM.SX.WE-CT:Acquisition:acqC,UTC_DATE,CEST_DATE
1729888178.1899998,3231076600000.0,4455,2024-10-25 20:29:38.189999819+00:00,2024-10-25 22:29:38.189999819+02:00
1729888192.59,3206188000000.0,4455,2024-10-25 20:29:52.589999914+00:00,2024-10-25 22:29:52.589999914+02:00
1729888206.99,3216495400000.0,4455,2024-10-25 20:30:06.990000010+00:00,2024-10-25 22:30:06.990000010+02:00
1729888221.3899999,3227221800000.0,4455,2024-10-25 20:30:21.389999866+00:00,2024-10-25 22:30:21.389999866+02:00
1729888235.79,3221439600000.0,4455,2024-10-25 20:30:35.789999962+00:00,2024-10-25 22:30:35.789999962+02:00
1729888250.1899998,3175768600000.0,4455,2024-10-25 20:30:50.189999819+00:00,2024-10-25 22:30:50.189999819+02:00
1729888264.59,3215154600000.0,4455,2024-10-25 20:31:04.589999914+00:00,2024-10-25 22:31:04.589999914+02:00
1729888278.99,3198227000000.0,4455,2024-10-25 20:31:18.990000010+00:00,2024-10-25 22:31:18.990000010+02:00
1729888293.3899999,3211551200000.0,4455,2024-10-25 20:31:33.389999866+00:00,2024-10-25 22:31:33.389999866+02:00
1729888307.79,3210294200000.0,4455,2024-10-25 20:31:47.789999962+00:00,2024-10-25 22:31:47.789999962+02:00
1729888322.1899998,3225462000000.0,4455,2024-10-25 20:32:02.189999819+00:00,2024-10-25 22:32:02.189999819+02:00
1729888336.59,3237613000000.0,4455,2024-10-25 20:32:16.589999914+00:00,2024-10-25 22:32:16.589999914+02:00
1729888350.99,3226802800000.0,4455,2024-10-25 20:32:30.990000010+00:00,2024-10-25 22:32:30.990000010+02:00
1729888365.3899999,3180796600000.0,4455,2024-10-25 20:32:45.389999866+00:00,2024-10-25 22:32:45.389999866+02:00
1729888379.79,3170405400000.0,4455,2024-10-25 20:32:59.789999962+00:00,2024-10-25 22:32:59.789999962+02:00
1729888394.1899998,3220853000000.0,4455,2024-10-25 20:33:14.189999819+00:00,2024-10-25 22:33:14.189999819+02:00
1729888408.59,3222864200000.0,4455,2024-10-25 20:33:28.589999914+00:00,2024-10-25 22:33:28.589999914+02:00
1729888422.99,3205685200000.0,4455,2024-10-25 20:33:42.990000010+00:00,2024-10-25 22:33:42.990000010+02:00
1729888437.3899999,3244987400000.0,4455,2024-10-25 20:33:57.389999866+00:00,2024-10-25 22:33:57.389999866+02:00
1729888451.79,3177444600000.0,4455,2024-10-25 20:34:11.789999962+00:00,2024-10-25 22:34:11.789999962+02:00
1729888466.1899998,3175098200000.0,4455,2024-10-25 20:34:26.189999819+00:00,2024-10-25 22:34:26.189999819+02:00
1729888480.59,3185657000000.0,4455,2024-10-25 20:34:40.589999914+00:00,2024-10-25 22:34:40.589999914+02:00
1729888494.99,3222026200000.0,4455,2024-10-25 20:34:54.990000010+00:00,2024-10-25 22:34:54.990000010+02:00
1729888509.3899999,3184567600000.0,4455,2024-10-25 20:35:09.389999866+00:00,2024-10-25 22:35:09.389999866+02:00
1729888523.79,3216663000000.0,4455,2024-10-25 20:35:23.789999962+00:00,2024-10-25 22:35:23.789999962+02:00
1729888538.1899998,3159092400000.0,4455,2024-10-25 20:35:38.189999819+00:00,2024-10-25 22:35:38.189999819+02:00
1729888552.59,3189763200000.0,4455,2024-10-25 20:35:52.589999914+00:00,2024-10-25 22:35:52.589999914+02:00
1729888566.99,3189679400000.0,4455,2024-10-25 20:36:06.990000010+00:00,2024-10-25 22:36:06.990000010+02:00
1729888581.3899999,3202836000000.0,4455,2024-10-25 20:36:21.389999866+00:00,2024-10-25 22:36:21.389999866+02:00
1729888595.79,3177109400000.0,4455,2024-10-25 20:36:35.789999962+00:00,2024-10-25 22:36:35.789999962+02:00
1729888610.1899998,3189176600000.0,4455,2024-10-25 20:36:50.189999819+00:00,2024-10-25 22:36:50.189999819+02:00
1729888624.59,3186662600000.0,4455,2024-10-25 20:37:04.589999914+00:00,2024-10-25 22:37:04.589999914+02:00
1729888638.99,3189679400000.0,4455,2024-10-25 20:37:18.990000010+00:00,2024-10-25 22:37:18.990000010+02:00
1729888653.3899999,3207361200000.0,4455,2024-10-25 20:37:33.389999866+00:00,2024-10-25 22:37:33.389999866+02:00
1729888667.79,3218674200000.0,4455,2024-10-25 20:37:47.789999962+00:00,2024-10-25 22:37:47.789999962+02:00
1729888682.1899998,3204428200000.0,4455,2024-10-25 20:38:02.189999819+00:00,2024-10-25 22:38:02.189999819+02:00
1729888696.59,3216998200000.0,4455,2024-10-25 20:38:16.589999914+00:00,2024-10-25 22:38:16.589999914+02:00
1729888710.99,3203925400000.0,4455,2024-10-25 20:38:30.990000010+00:00,2024-10-25 22:38:30.990000010+02:00
1729888725.3899999,3184902800000.0,4455,2024-10-25 20:38:45.389999866+00:00,2024-10-25 22:38:45.389999866+02:00
1729888739.79,3214735600000.0,4455,2024-10-25 20:38:59.789999962+00:00,2024-10-25 22:38:59.789999962+02:00
1729888754.1899998,3145768200000.0,4455,2024-10-25 20:39:14.189999819+00:00,2024-10-25 22:39:14.189999819+02:00
1729888768.59,3151634200000.0,4455,2024-10-25 20:39:28.589999914+00:00,2024-10-25 22:39:28.589999914+02:00
1729888782.99,3201160000000.0,4455,2024-10-25 20:39:42.990000010+00:00,2024-10-25 22:39:42.990000010+02:00
1729888797.3899999,3182053600000.0,4455,2024-10-25 20:39:57.389999866+00:00,2024-10-25 22:39:57.389999866+02:00
1729888811.79,3190349800000.0,4455,2024-10-25 20:40:11.789999962+00:00,2024-10-25 22:40:11.789999962+02:00
1729888826.1899998,3192780000000.0,4455,2024-10-25 20:40:26.189999819+00:00,2024-10-25 22:40:26.189999819+02:00
1729888840.59,3221523400000.0,4455,2024-10-25 20:40:40.589999914+00:00,2024-10-25 22:40:40.589999914+02:00
1729888854.99,3202752200000.0,4455,2024-10-25 20:40:54.990000010+00:00,2024-10-25 22:40:54.990000010+02:00
1729888869.3899999,3202081800000.0,4455,2024-10-25 20:41:09.389999866+00:00,2024-10-25 22:41:09.389999866+02:00
1729888883.79,3171075800000.0,4455,2024-10-25 20:41:23.789999962+00:00,2024-10-25 22:41:23.789999962+02:00
1729888898.1899998,3198059400000.0,4455,2024-10-25 20:41:38.189999819+00:00,2024-10-25 22:41:38.189999819+02:00
1729888912.59,3199484000000.0,4455,2024-10-25 20:41:52.589999914+00:00,2024-10-25 22:41:52.589999914+02:00
1729888926.99,3205182400000.0,4455,2024-10-25 20:42:06.990000010+00:00,2024-10-25 22:42:06.990000010+02:00
1729888941.3899999,3191439200000.0,4455,2024-10-25 20:42:21.389999866+00:00,2024-10-25 22:42:21.389999866+02:00
1729888955.79,3180042400000.0,4455,2024-10-25 20:42:35.789999962+00:00,2024-10-25 22:42:35.789999962+02:00
1729888970.1899998,3175182000000.0,4455,2024-10-25 20:42:50.189999819+00:00,2024-10-25 22:42:50.189999819+02:00
1729888984.59,3194288400000.0,4455,2024-10-25 20:43:04.589999914+00:00,2024-10-25 22:43:04.589999914+02:00
1729888998.99,3228311200000.0,4455,2024-10-25 20:43:18.990000010+00:00,2024-10-25 22:43:18.990000010+02:00
1729889013.3899999,3202584600000.0,4455,2024-10-25 20:43:33.389999866+00:00,2024-10-25 22:43:33.389999866+02:00
1729889027.79,3198478400000.0,4455,2024-10-25 20:43:47.789999962+00:00,2024-10-25 22:43:47.789999962+02:00
1729889042.1899998,3176271400000.0,4455,2024-10-25 20:44:02.189999819+00:00,2024-10-25 22:44:02.189999819+02:00
1729889056.59,3156578400000.0,4455,2024-10-25 20:44:16.589999914+00:00,2024-10-25 22:44:16.589999914+02:00
1729889070.99,3207696400000.0,4455,2024-10-25 20:44:30.990000010+00:00,2024-10-25 22:44:30.990000010+02:00
1729889085.3899999,3195210200000.0,4455,2024-10-25 20:44:45.389999866+00:00,2024-10-25 22:44:45.389999866+02:00
1729889099.79,3168059000000.0,4455,2024-10-25 20:44:59.789999962+00:00,2024-10-25 22:44:59.789999962+02:00
1729889114.1899998,3196299600000.0,4455,2024-10-25 20:45:14.189999819+00:00,2024-10-25 22:45:14.189999819+02:00
1729889128.59,3169148400000.0,4455,2024-10-25 20:45:28.589999914+00:00,2024-10-25 22:45:28.589999914+02:00
1729889142.99,3168478000000.0,4455,2024-10-25 20:45:42.990000010+00:00,2024-10-25 22:45:42.990000010+02:00
1729889157.3899999,3180461400000.0,4455,2024-10-25 20:45:57.389999866+00:00,2024-10-25 22:45:57.389999866+02:00
1729889171.79,3207612600000.0,4455,2024-10-25 20:46:11.789999962+00:00,2024-10-25 22:46:11.789999962+02:00
1729889186.1899998,3200741000000.0,4455,2024-10-25 20:46:26.189999819+00:00,2024-10-25 22:46:26.189999819+02:00
1729889200.59,3197975600000.0,4455,2024-10-25 20:46:40.589999914+00:00,2024-10-25 22:46:40.589999914+02:00
1729889214.99,3201076200000.0,4455,2024-10-25 20:46:54.990000010+00:00,2024-10-25 22:46:54.990000010+02:00
1729889229.3899999,3199316400000.0,4455,2024-10-25 20:47:09.389999866+00:00,2024-10-25 22:47:09.389999866+02:00
1729889243.79,3171578600000.0,4455,2024-10-25 20:47:23.789999962+00:00,2024-10-25 22:47:23.789999962+02:00
1729889258.1899998,3209540000000.0,4455,2024-10-25 20:47:38.189999819+00:00,2024-10-25 22:47:38.189999819+02:00
1729889272.59,3194623600000.0,4455,2024-10-25 20:47:52.589999914+00:00,2024-10-25 22:47:52.589999914+02:00
1729889286.99,3215238400000.0,4455,2024-10-25 20:48:06.990000010+00:00,2024-10-25 22:48:06.990000010+02:00
1729889301.3899999,3159846600000.0,4455,2024-10-25 20:48:21.389999866+00:00,2024-10-25 22:48:21.389999866+02:00
1729889315.79,3178450200000.0,4455,2024-10-25 20:48:35.789999962+00:00,2024-10-25 22:48:35.789999962+02:00
1729889330.1899998,3179288200000.0,4455,2024-10-25 20:48:50.189999819+00:00,2024-10-25 22:48:50.189999819+02:00
1729889344.59,3198059400000.0,4455,2024-10-25 20:49:04.589999914+00:00,2024-10-25 22:49:04.589999914+02:00
1729889358.99,3210964600000.0,4455,2024-10-25 20:49:18.990000010+00:00,2024-10-25 22:49:18.990000010+02:00
1729889373.3899999,3204344400000.0,4455,2024-10-25 20:49:33.389999866+00:00,2024-10-25 22:49:33.389999866+02:00
1729889387.79,3195629200000.0,4455,2024-10-25 20:49:47.789999962+00:00,2024-10-25 22:49:47.789999962+02:00
1729889402.1899998,3096326200000.0,4455,2024-10-25 20:50:02.189999819+00:00,2024-10-25 22:50:02.189999819+02:00
1729889416.59,3120293000000.0,4455,2024-10-25 20:50:16.589999914+00:00,2024-10-25 22:50:16.589999914+02:00
1729889430.99,3077052200000.0,4455,2024-10-25 20:50:30.990000010+00:00,2024-10-25 22:50:30.990000010+02:00
1729889445.3899999,3065990600000.0,4455,2024-10-25 20:50:45.389999866+00:00,2024-10-25 22:50:45.389999866+02:00
1729889459.79,3074789600000.0,4455,2024-10-25 20:50:59.789999962+00:00,2024-10-25 22:50:59.789999962+02:00
1729889474.1899998,3087527200000.0,4455,2024-10-25 20:51:14.189999819+00:00,2024-10-25 22:51:14.189999819+02:00
1729889488.59,3100683800000.0,4455,2024-10-25 20:51:28.589999914+00:00,2024-10-25 22:51:28.589999914+02:00
1729889502.99,3095153000000.0,4455,2024-10-25 20:51:42.990000010+00:00,2024-10-25 22:51:42.990000010+02:00
1729889517.3899999,3104203400000.0,4455,2024-10-25 20:51:57.389999866+00:00,2024-10-25 22:51:57.389999866+02:00
1729889531.79,3083840000000.0,4455,2024-10-25 20:52:11.789999962+00:00,2024-10-25 22:52:11.789999962+02:00
1729889546.1899998,3110069400000.0,4455,2024-10-25 20:52:26.189999819+00:00,2024-10-25 22:52:26.189999819+02:00
1729889560.59,3113253800000.0,4455,2024-10-25 20:52:40.589999914+00:00,2024-10-25 22:52:40.589999914+02:00
1729889574.99,3074622000000.0,4455,2024-10-25 20:52:54.990000010+00:00,2024-10-25 22:52:54.990000010+02:00
1729889589.3899999,3103784400000.0,4455,2024-10-25 20:53:09.389999866+00:00,2024-10-25 22:53:09.389999866+02:00
1729889603.79,3096410000000.0,4455,2024-10-25 20:53:23.789999962+00:00,2024-10-25 22:53:23.789999962+02:00
1729889618.1899998,3045459600000.0,4455,2024-10-25 20:53:38.189999819+00:00,2024-10-25 22:53:38.189999819+02:00
1729889632.59,3041604800000.0,4455,2024-10-25 20:53:52.589999914+00:00,2024-10-25 22:53:52.589999914+02:00
1729889646.99,3051493200000.0,4455,2024-10-25 20:54:06.990000010+00:00,2024-10-25 22:54:06.990000010+02:00
1729889661.3899999,3017219000000.0,4455,2024-10-25 20:54:21.389999866+00:00,2024-10-25 22:54:21.389999866+02:00
1729889675.79,3041269600000.0,4455,2024-10-25 20:54:35.789999962+00:00,2024-10-25 22:54:35.789999962+02:00
1729889690.1899998,3047387000000.0,4455,2024-10-25 20:54:50.189999819+00:00,2024-10-25 22:54:50.189999819+02:00
1729889704.59,3001716000000.0,4455,2024-10-25 20:55:04.589999914+00:00,2024-10-25 22:55:04.589999914+02:00
1729889718.99,3049482000000.0,4455,2024-10-25 20:55:18.990000010+00:00,2024-10-25 22:55:18.990000010+02:00
1729889733.3899999,3042107600000.0,4455,2024-10-25 20:55:33.389999866+00:00,2024-10-25 22:55:33.389999866+02:00
1729889747.79,3003056800000.0,4455,2024-10-25 20:55:47.789999962+00:00,2024-10-25 22:55:47.789999962+02:00
1729889762.1899998,3063225200000.0,4455,2024-10-25 20:56:02.189999819+00:00,2024-10-25 22:56:02.189999819+02:00
1729889776.59,3046213800000.0,4455,2024-10-25 20:56:16.589999914+00:00,2024-10-25 22:56:16.589999914+02:00
1729889790.99,3015543000000.0,4455,2024-10-25 20:56:30.990000010+00:00,2024-10-25 22:56:30.990000010+02:00
1729889805.3899999,3053588200000.0,4455,2024-10-25 20:56:45.389999866+00:00,2024-10-25 22:56:45.389999866+02:00
1729889819.79,3022079400000.0,4455,2024-10-25 20:56:59.789999962+00:00,2024-10-25 22:56:59.789999962+02:00
1729889834.1899998,3012945200000.0,4455,2024-10-25 20:57:14.189999819+00:00,2024-10-25 22:57:14.189999819+02:00
1729889848.59,3045208200000.0,4455,2024-10-25 20:57:28.589999914+00:00,2024-10-25 22:57:28.589999914+02:00
1729889862.99,3040096400000.0,4455,2024-10-25 20:57:42.990000010+00:00,2024-10-25 22:57:42.990000010+02:00
1729889877.3899999,3050068600000.0,4455,2024-10-25 20:57:57.389999866+00:00,2024-10-25 22:57:57.389999866+02:00
1729889891.79,3046968000000.0,4455,2024-10-25 20:58:11.789999962+00:00,2024-10-25 22:58:11.789999962+02:00
1729889906.1899998,3031465000000.0,4455,2024-10-25 20:58:26.189999819+00:00,2024-10-25 22:58:26.189999819+02:00
1729889920.59,3029956600000.0,4455,2024-10-25 20:58:40.589999914+00:00,2024-10-25 22:58:40.589999914+02:00
1729889934.99,3133449600000.0,4455,2024-10-25 20:58:54.990000010+00:00,2024-10-25 22:58:54.990000010+02:00
1729889949.3899999,3036660600000.0,4455,2024-10-25 20:59:09.389999866+00:00,2024-10-25 22:59:09.389999866+02:00
1729889963.79,2996688000000.0,4455,2024-10-25 20:59:23.789999962+00:00,2024-10-25 22:59:23.789999962+02:00
1729889978.1899998,3037079600000.0,4455,2024-10-25 20:59:38.189999819+00:00,2024-10-25 22:59:38.189999819+02:00
1729889992.59,3054761400000.0,4455,2024-10-25 20:59:52.589999914+00:00,2024-10-25 22:59:52.589999914+02:00
1729890006.99,3045375800000.0,4455,2024-10-25 21:00:06.990000010+00:00,2024-10-25 23:00:06.990000010+02:00
1729890021.3899999,3048392600000.0,4455,2024-10-25 21:00:21.389999866+00:00,2024-10-25 23:00:21.389999866+02:00
1729890035.79,3080823200000.0,4455,2024-10-25 21:00:35.789999962+00:00,2024-10-25 23:00:35.789999962+02:00
1729890050.1899998,3056186000000.0,4455,2024-10-25 21:00:50.189999819+00:00,2024-10-25 23:00:50.189999819+02:00
1729890064.59,3064817400000.0,4455,2024-10-25 21:01:04.589999914+00:00,2024-10-25 23:01:04.589999914+02:00
1729890078.99,3053253000000.0,4455,2024-10-25 21:01:18.990000010+00:00,2024-10-25 23:01:18.990000010+02:00
1729890093.3899999,3041521000000.0,4455,2024-10-25 21:01:33.389999866+00:00,2024-10-25 23:01:33.389999866+02:00
1729890107.79,3053923400000.0,4455,2024-10-25 21:01:47.789999962+00:00,2024-10-25 23:01:47.789999962+02:00
1729890122.1899998,3040347800000.0,4455,2024-10-25 21:02:02.189999819+00:00,2024-10-25 23:02:02.189999819+02:00
1729890136.59,3072275600000.0,4455,2024-10-25 21:02:16.589999914+00:00,2024-10-25 23:02:16.589999914+02:00
1729890150.99,3051660800000.0,4455,2024-10-25 21:02:30.990000010+00:00,2024-10-25 23:02:30.990000010+02:00
1729890165.3899999,3045627200000.0,4455,2024-10-25 21:02:45.389999866+00:00,2024-10-25 23:02:45.389999866+02:00
1729890179.79,3065990600000.0,4455,2024-10-25 21:02:59.789999962+00:00,2024-10-25 23:02:59.789999962+02:00
1729890194.1899998,3052247400000.0,4455,2024-10-25 21:03:14.189999819+00:00,2024-10-25 23:03:14.189999819+02:00
1729890208.59,3053253000000.0,4455,2024-10-25 21:03:28.589999914+00:00,2024-10-25 23:03:28.589999914+02:00
1729890222.99,3059705600000.0,4455,2024-10-25 21:03:42.990000010+00:00,2024-10-25 23:03:42.990000010+02:00
1729890237.3899999,3038169000000.0,4455,2024-10-25 21:03:57.389999866+00:00,2024-10-25 23:03:57.389999866+02:00
1729890251.79,3031800200000.0,4455,2024-10-25 21:04:11.789999962+00:00,2024-10-25 23:04:11.789999962+02:00
1729890266.1899998,3040850600000.0,4455,2024-10-25 21:04:26.189999819+00:00,2024-10-25 23:04:26.189999819+02:00
1729890280.59,3037498600000.0,4455,2024-10-25 21:04:40.589999914+00:00,2024-10-25 23:04:40.589999914+02:00
1729890294.99,3078560600000.0,4455,2024-10-25 21:04:54.990000010+00:00,2024-10-25 23:04:54.990000010+02:00
1729890309.3899999,3068337000000.0,4455,2024-10-25 21:05:09.389999866+00:00,2024-10-25 23:05:09.389999866+02:00
1729890323.79,3060376000000.0,4455,2024-10-25 21:05:23.789999962+00:00,2024-10-25 23:05:23.789999962+02:00
1729890338.1899998,3055348000000.0,4455,2024-10-25 21:05:38.189999819+00:00,2024-10-25 23:05:38.189999819+02:00
1729890352.59,3082415400000.0,4455,2024-10-25 21:05:52.589999914+00:00,2024-10-25 23:05:52.589999914+02:00
1729890366.99,3044873000000.0,4455,2024-10-25 21:06:06.990000010+00:00,2024-10-25 23:06:06.990000010+02:00
1729890381.3899999,3073197400000.0,4455,2024-10-25 21:06:21.389999866+00:00,2024-10-25 23:06:21.389999866+02:00
1729890395.79,3055934600000.0,4455,2024-10-25 21:06:35.789999962+00:00,2024-10-25 23:06:35.789999962+02:00
1729890410.1899998,3075041000000.0,4455,2024-10-25 21:06:50.189999819+00:00,2024-10-25 23:06:50.189999819+02:00
1729890424.59,3063057600000.0,4455,2024-10-25 21:07:04.589999914+00:00,2024-10-25 23:07:04.589999914+02:00
1729890438.99,3084175200000.0,4455,2024-10-25 21:07:18.990000010+00:00,2024-10-25 23:07:18.990000010+02:00
1729890453.3899999,3073616400000.0,4455,2024-10-25 21:07:33.389999866+00:00,2024-10-25 23:07:33.389999866+02:00
1729890467.79,3080404200000.0,4455,2024-10-25 21:07:47.789999962+00:00,2024-10-25 23:07:47.789999962+02:00
1729890482.1899998,3087611000000.0,4455,2024-10-25 21:08:02.189999819+00:00,2024-10-25 23:08:02.189999819+02:00
1729890496.59,3072610800000.0,4455,2024-10-25 21:08:16.589999914+00:00,2024-10-25 23:08:16.589999914+02:00
1729890510.99,3040766800000.0,4455,2024-10-25 21:08:30.990000010+00:00,2024-10-25 23:08:30.990000010+02:00
1729890525.3899999,3059957000000.0,4455,2024-10-25 21:08:45.389999866+00:00,2024-10-25 23:08:45.389999866+02:00
1729890539.79,3084175200000.0,4455,2024-10-25 21:08:59.789999962+00:00,2024-10-25 23:08:59.789999962+02:00
1729890554.1899998,3048225000000.0,4455,2024-10-25 21:09:14.189999819+00:00,2024-10-25 23:09:14.189999819+02:00
1729890568.59,3080739400000.0,4455,2024-10-25 21:09:28.589999914+00:00,2024-10-25 23:09:28.589999914+02:00
1729890582.99,3073784000000.0,4455,2024-10-25 21:09:42.990000010+00:00,2024-10-25 23:09:42.990000010+02:00
1729890597.3899999,3037247200000.0,4455,2024-10-25 21:09:57.389999866+00:00,2024-10-25 23:09:57.389999866+02:00
1729890611.79,3078057800000.0,4455,2024-10-25 21:10:11.789999962+00:00,2024-10-25 23:10:11.789999962+02:00
1729890626.1899998,3048225000000.0,4455,2024-10-25 21:10:26.189999819+00:00,2024-10-25 23:10:26.189999819+02:00
1729890640.59,3067750400000.0,4455,2024-10-25 21:10:40.589999914+00:00,2024-10-25 23:10:40.589999914+02:00
1729890654.99,3054593800000.0,4455,2024-10-25 21:10:54.990000010+00:00,2024-10-25 23:10:54.990000010+02:00
1729890683.79,3096661400000.0,4455,2024-10-25 21:11:23.789999962+00:00,2024-10-25 23:11:23.789999962+02:00
1729890712.59,3121466200000.0,4455,2024-10-25 21:11:52.589999914+00:00,2024-10-25 23:11:52.589999914+02:00
1729890741.3899999,3106885000000.0,4455,2024-10-25 21:12:21.389999866+00:00,2024-10-25 23:12:21.389999866+02:00
1729890770.1899998,3103030200000.0,4455,2024-10-25 21:12:50.189999819+00:00,2024-10-25 23:12:50.189999819+02:00
1729890798.99,3104287200000.0,4455,2024-10-25 21:13:18.990000010+00:00,2024-10-25 23:13:18.990000010+02:00
1729890827.79,3103952000000.0,4455,2024-10-25 21:13:47.789999962+00:00,2024-10-25 23:13:47.789999962+02:00
1729890856.59,3092974200000.0,4455,2024-10-25 21:14:16.589999914+00:00,2024-10-25 23:14:16.589999914+02:00
1729890885.3899999,3089370800000.0,4455,2024-10-25 21:14:45.389999866+00:00,2024-10-25 23:14:45.389999866+02:00
1729890914.1899998,3071689000000.0,4455,2024-10-25 21:15:14.189999819+00:00,2024-10-25 23:15:14.189999819+02:00
1729890942.99,3094650200000.0,4455,2024-10-25 21:15:42.990000010+00:00,2024-10-25 23:15:42.990000010+02:00
1729890971.79,3060459800000.0,4455,2024-10-25 21:16:11.789999962+00:00,2024-10-25 23:16:11.789999962+02:00
1729891000.59,3063560400000.0,4455,2024-10-25 21:16:40.589999914+00:00,2024-10-25 23:16:40.589999914+02:00
1729891029.3899999,3051325600000.0,4455,2024-10-25 21:17:09.389999866+00:00,2024-10-25 23:17:09.389999866+02:00
1729891058.1899998,3028113000000.0,4455,2024-10-25 21:17:38.189999819+00:00,2024-10-25 23:17:38.189999819+02:00
1729891086.99,3044789200000.0,4455,2024-10-25 21:18:06.990000010+00:00,2024-10-25 23:18:06.990000010+02:00
1729891115.79,3080907000000.0,4455,2024-10-25 21:18:35.789999962+00:00,2024-10-25 23:18:35.789999962+02:00
1729891144.59,3085683600000.0,4455,2024-10-25 21:19:04.589999914+00:00,2024-10-25 23:19:04.589999914+02:00
1729891173.3899999,3078728200000.0,4455,2024-10-25 21:19:33.389999866+00:00,2024-10-25 23:19:33.389999866+02:00
1729891202.1899998,3032135400000.0,4455,2024-10-25 21:20:02.189999819+00:00,2024-10-25 23:20:02.189999819+02:00
1729891230.99,3042945600000.0,4455,2024-10-25 21:20:30.990000010+00:00,2024-10-25 23:20:30.990000010+02:00
1729891259.79,3054426200000.0,4455,2024-10-25 21:20:59.789999962+00:00,2024-10-25 23:20:59.789999962+02:00
1729891288.59,3053504400000.0,4455,2024-10-25 21:21:28.589999914+00:00,2024-10-25 23:21:28.589999914+02:00
1729891317.3899999,3071772800000.0,4455,2024-10-25 21:21:57.389999866+00:00,2024-10-25 23:21:57.389999866+02:00
1729891346.1899998,3041269600000.0,4455,2024-10-25 21:22:26.189999819+00:00,2024-10-25 23:22:26.189999819+02:00
1729891374.99,3053001600000.0,4455,2024-10-25 21:22:54.990000010+00:00,2024-10-25 23:22:54.990000010+02:00
1729891403.79,3064733600000.0,4455,2024-10-25 21:23:23.789999962+00:00,2024-10-25 23:23:23.789999962+02:00
1729891432.59,3038504200000.0,4455,2024-10-25 21:23:52.589999914+00:00,2024-10-25 23:23:52.589999914+02:00
1729891461.3899999,3077722600000.0,4455,2024-10-25 21:24:21.389999866+00:00,2024-10-25 23:24:21.389999866+02:00
1729891490.1899998,3047722200000.0,4455,2024-10-25 21:24:50.189999819+00:00,2024-10-25 23:24:50.189999819+02:00
1729891518.99,3060543600000.0,4455,2024-10-25 21:25:18.990000010+00:00,2024-10-25 23:25:18.990000010+02:00
1729891547.79,3044705400000.0,4455,2024-10-25 21:25:47.789999962+00:00,2024-10-25 23:25:47.789999962+02:00
1729891576.59,3058616200000.0,4455,2024-10-25 21:26:16.589999914+00:00,2024-10-25 23:26:16.589999914+02:00
1729891605.3899999,3047387000000.0,4455,2024-10-25 21:26:45.389999866+00:00,2024-10-25 23:26:45.389999866+02:00
1729891634.1899998,3068169400000.0,4455,2024-10-25 21:27:14.189999819+00:00,2024-10-25 23:27:14.189999819+02:00
1729891662.99,3025012400000.0,4455,2024-10-25 21:27:42.990000010+00:00,2024-10-25 23:27:42.990000010+02:00
1729891691.79,3043448400000.0,4455,2024-10-25 21:28:11.789999962+00:00,2024-10-25 23:28:11.789999962+02:00
1729891720.59,3045794800000.0,4455,2024-10-25 21:28:40.589999914+00:00,2024-10-25 23:28:40.589999914+02:00
1729891749.3899999,3048225000000.0,4455,2024-10-25 21:29:09.389999866+00:00,2024-10-25 23:29:09.389999866+02:00
1729891778.1899998,3071521400000.0,4455,2024-10-25 21:29:38.189999819+00:00,2024-10-25 23:29:38.189999819+02:00
1729891806.99,3077052200000.0,4455,2024-10-25 21:30:06.990000010+00:00,2024-10-25 23:30:06.990000010+02:00
1729891835.79,3048141200000.0,4455,2024-10-25 21:30:35.789999962+00:00,2024-10-25 23:30:35.789999962+02:00
1729891864.59,3026437000000.0,4455,2024-10-25 21:31:04.589999914+00:00,2024-10-25 23:31:04.589999914+02:00
1729891893.3899999,3028867200000.0,4455,2024-10-25 21:31:33.389999866+00:00,2024-10-25 23:31:33.389999866+02:00
1729891922.1899998,3036576800000.0,4455,2024-10-25 21:32:02.189999819+00:00,2024-10-25 23:32:02.189999819+02:00
1729891950.99,3011436800000.0,4455,2024-10-25 21:32:30.990000010+00:00,2024-10-25 23:32:30.990000010+02:00
1729891979.79,3042694200000.0,4455,2024-10-25 21:32:59.789999962+00:00,2024-10-25 23:32:59.789999962+02:00
1729892008.59,3056018400000.0,4455,2024-10-25 21:33:28.589999914+00:00,2024-10-25 23:33:28.589999914+02:00
1729892037.3899999,3016548600000.0,4455,2024-10-25 21:33:57.389999866+00:00,2024-10-25 23:33:57.389999866+02:00
1729892066.1899998,3026269400000.0,4455,2024-10-25 21:34:26.189999819+00:00,2024-10-25 23:34:26.189999819+02:00
1729892094.99,2995012000000.0,4455,2024-10-25 21:34:54.990000010+00:00,2024-10-25 23:34:54.990000010+02:00
1729892123.79,2981436400000.0,4455,2024-10-25 21:35:23.789999962+00:00,2024-10-25 23:35:23.789999962+02:00
1729892152.59,3029370000000.0,4455,2024-10-25 21:35:52.589999914+00:00,2024-10-25 23:35:52.589999914+02:00
1729892181.3899999,2996604200000.0,4455,2024-10-25 21:36:21.389999866+00:00,2024-10-25 23:36:21.389999866+02:00
1729892210.1899998,2999034400000.0,4455,2024-10-25 21:36:50.189999819+00:00,2024-10-25 23:36:50.189999819+02:00
1729892238.99,2983531400000.0,4455,2024-10-25 21:37:18.990000010+00:00,2024-10-25 23:37:18.990000010+02:00
1729892267.79,3017973200000.0,4455,2024-10-25 21:37:47.789999962+00:00,2024-10-25 23:37:47.789999962+02:00
